code,name,est_sum_total_est
313854,تايباد - تربت‌حيدريه (تربت‌حيدريه),280268
953177,دلوار - بوشهر,280235
113501,فيروزکوه - گدوک,279848
813651,توره - بروجرد (سه‌راهي بروجرد),279804
913227,اردبيل - خلخال (توزين),279522
454218,کهنوج - جيرفت,279092
773155,سامان - شهرکرد,278125
414453,شيراز - کازرون (دشت ارژن - کازرون),277948
413217,سروستان - فسا (سروستان - سه‌راهي فسا),277715
413202,آباده - ايزدخواست,277281
454268,جيرفت - کهنوج,277248
313302,مشهد - فريمان (عوارضي فريمان),276582
733602,دهگلان - قروه,276476
953127,بوشهر - دلوار,276416
413702,جهرم - سه‌راهي کوار (قطب‌آباد - خفر),276058
913251,نير - اردبیل (نیر),275872
853201,دهدشت - چرام,275638
813110,خرم‌آباد - دوره چگني,275516
513851,دليجان - محلات,275374
453701,باغين - رفسنجان,275374
813602,بروجرد - سه راهي چالان چولان,274695
363258,کمربندي اهواز( شرق به غرب ),274502
215151.0,دليجان - ميمه (ميمه),274232
213229.0,"0     اصفهان - فلاورجان(کمربندي سپاهان شهر)
1     اصفهان - فلاورجان(کمربندي سپاهان شهر)
2     اصفهان - فلاورجان(کمربندي سپاهان شهر)
3     اصفهان - فلاورجان(کمربندي سپاهان شهر)
4     اصفهان - فلاورجان(کمربندي سپاهان شهر)
5     اصفهان - فلاورجان(کمربندي سپاهان شهر)
6     اصفهان - فلاورجان(کمربندي سپاهان شهر)
7     اصفهان - فلاورجان(کمربندي سپاهان شهر)
8     اصفهان - فلاورجان(کمربندي سپاهان شهر)
9     اصفهان - فلاورجان(کمربندي سپاهان شهر)
10    اصفهان - فلاورجان(کمربندي سپاهان شهر)
11    اصفهان - فلاورجان(کمربندي سپاهان شهر)
12    اصفهان - فلاورجان(کمربندي سپاهان شهر)
13    اصفهان - فلاورجان(کمربندي سپاهان شهر)
14    اصفهان - فلاورجان(کمربندي سپاهان شهر)
15    اصفهان - فلاورجان(کمربندي سپاهان شهر)
16    اصفهان - فلاورجان(کمربندي سپاهان شهر)
17    اصفهان - فلاورجان(کمربندي سپاهان شهر)
18    اصفهان - فلاورجان(کمربندي سپاهان شهر)
19    اصفهان - فلاورجان(کمربندي سپاهان شهر)
20    اصفهان - فلاورجان(کمربندي سپاهان شهر)
21    اصفهان - فلاورجان(کمربندي سپاهان شهر)
22    اصفهان - فلاورجان(کمربندي سپاهان شهر)
23    اصفهان - فلاورجان(کمربندي سپاهان شهر)
24    اصفهان - فلاورجان(کمربندي سپاهان شهر)
25    اصفهان - فلاورجان(کمربندي سپاهان شهر)
26    اصفهان - فلاورجان(کمربندي سپاهان شهر)
27    اصفهان - فلاورجان(کمربندي سپاهان شهر)
28    اصفهان - فلاورجان(کمربندي سپاهان شهر)
29    اصفهان - فلاورجان(کمربندي سپاهان شهر)
30    اصفهان - فلاورجان(کمربندي سپاهان شهر)
31    اصفهان - فلاورجان(کمربندي سپاهان شهر)
32    اصفهان - فلاورجان(کمربندي سپاهان شهر)
33    اصفهان - فلاورجان(کمربندي سپاهان شهر)
34    اصفهان - فلاورجان(کمربندي سپاهان شهر)
35    اصفهان - فلاورجان(کمربندي سپاهان شهر)
36    اصفهان - فلاورجان(کمربندي سپاهان شهر)
37    اصفهان - فلاورجان(کمربندي سپاهان شهر)
38    اصفهان - فلاورجان(کمربندي سپاهان شهر)
Name: name, dtype: object",273702
313804,تربت‌حيدريه - تايباد (تربت‌حيدريه),273596
213234,نطنز - اردستان (آزادراه کنار گذر شرقي - کيلومتر30),273119
713155,کوزران - کرمانشاه,272346
873115,مهديشهر - شهميرزاد,271825
513110,اراك - خمين,271076
143114,قم - نيزار,270684
853251,چرام - دهدشت,270474
853311,ياسوج - باباميدان (باباميدان),270222
263403,اهر - مشگين شهر (اهر),270164
813105,خرم آباد - سه راهي الشتر,270062
573551,خوي - سه راه ايواغلي,270031
753703,ملاير - بروجرد,269060
214204.0,بادرود - اردستان,268951
333503,بيرجند - آرين شهر,268572
513801,محلات - دليجان,268074
143170,قم - جمکران (بلوار پيامبر اعظم),267685
263752,مرند - جلفا,267386
214903,اردستان - کاشان (موغار),266833
453555,ماهان - بم (سه‌راهي جيرفت - بم),266649
813605,کمربندي جنوبي خرم آباد (شمال به جنوب),266593
213284,اردستان - نطنز (آزادراه کنار گذر شرقي - کيلومتر30),266044
873165,شهميرزاد - مهديشهر,265996
643157,بندرپل - بندرعباس,265972
323309,چمن بيد - جنگل گلستان (چشمه خان),265759
364403,هفتگل - اهواز(هفتگل),265648
413752,سه‌راهي کوار - جهرم (خفر - قطب‌آباد),265009
453505,بم - ماهان (بم - سه‌راهي جيرفت),264992
853264,پاتاوه - ياسوج (کمربندي ياسوج ),264698
513704,شازند - سه راهي شازند,264567
453295,اختيار آباد - کرمان,264486
643127,آزادراه ايسين - دشت امام,264268
953759,برازجان - گناوه,264263
643180,اسکله شهيد رجايي - سه راهي خونسرخ,264095
813652,سه راهي چالان چولان - بروجرد,263949
184264,آزادراه چرمشهر - آبيک (بعد از عوارضي),263829
264402,سراب - بستان آباد,263821
953709,گناوه - برازجان,263570
973954,جنگل گلستان - تنگراه,262687
833156,سرابله - ايلام,262416
333553,آرين شهر - بيرجند,262247
733452,بانه - سقز (سقز),261990
453753,مهريز - انار (انار),261688
713251,اسلام آباد - حميل,261530
753803,نهاوند - سه راهي بروجرد,261416
713239,کرمانشاه - کامياران (برنجان),261034
114102,جاده قديم تهران - ساوه (رباط‌کريم - پرند),260668
813601,بروجرد - توره (سه‌راهي بروجرد),260343
773220,سه راهي خوزستان - کيان,260256
414614,لار - جهرم (متناظر توزين),259814
364453,اهواز - هفتگل(هفتگل),259509
573155,اروميه - اشنويه (اروميه),259172
953152,دير - بوشهر (عامري),258699
164656,کرج - چالوس (کندوان - سياه بيشه),258615
263453,مشگين شهر - اهر (اهر),257664
333502,بيرجند - سربيشه (بيرجند - مود),257618
323158,اسفراين - سه راهي ايرج,257588
413751,جهرم - سه‌راهي کوار (خفر - سه‌راهي کوار),257325
323354.0,چمن بيد - آشخانه (چمن بيد),257029
753853,سه راهي بروجرد - نهاوند,256379
544751,املش - شلمان,255965
453702,انار - رفسنجان,255430
453112,جاده قديم ماهان - كرمان,255206
733465,ديواندره - سقز,255177
953102,بوشهر - دير (عامري),255163
363701,بهبهان - گچساران (بهبهان - خيرآباد),255013
453245,کرمان - اختيار آباد,254121
454252,زهکلوت - رودبار,252866
453901,سيرجان - حاجي آباد,252706
713154,روانسر - قزانچي (نوروزآباد),252600
853303,گچساران - بهبهان (سعادت آباد),252346
214657,عقدا - نائين (نائين),252040
264452,بستان آباد - سراب,251877
733107,سنندج - حسين آباد,251514
163320,کمربندي جنوبي بابل (بابل - آمل),251387
833106,ايلام - سرابله,249915
753605,کبودر آهنگ - سه راهي پايگاه نوژه,249650
214858,داران - تيران (سه راهي دامنه),249062
264553,تسوج - شبستر,248926
453951,حاجي آباد - سيرجان,248657
454202, رودبار - زهکلوت,248511
973251,آق قلا - بندرترکمن,247808
214642,نائين - سجزي (جنب توزين),247377
323211,کمربندي بجنورد (شرق به غرب),247303
213279.0,"0     فلاورجان - اصفهان (کمربندي سپاهان شهر)
1     فلاورجان - اصفهان (کمربندي سپاهان شهر)
2     فلاورجان - اصفهان (کمربندي سپاهان شهر)
3     فلاورجان - اصفهان (کمربندي سپاهان شهر)
4     فلاورجان - اصفهان (کمربندي سپاهان شهر)
5     فلاورجان - اصفهان (کمربندي سپاهان شهر)
6     فلاورجان - اصفهان (کمربندي سپاهان شهر)
7     فلاورجان - اصفهان (کمربندي سپاهان شهر)
8     فلاورجان - اصفهان (کمربندي سپاهان شهر)
9     فلاورجان - اصفهان (کمربندي سپاهان شهر)
10    فلاورجان - اصفهان (کمربندي سپاهان شهر)
11    فلاورجان - اصفهان (کمربندي سپاهان شهر)
12    فلاورجان - اصفهان (کمربندي سپاهان شهر)
13    فلاورجان - اصفهان (کمربندي سپاهان شهر)
14    فلاورجان - اصفهان (کمربندي سپاهان شهر)
15    فلاورجان - اصفهان (کمربندي سپاهان شهر)
16    فلاورجان - اصفهان (کمربندي سپاهان شهر)
17    فلاورجان - اصفهان (کمربندي سپاهان شهر)
18    فلاورجان - اصفهان (کمربندي سپاهان شهر)
19    فلاورجان - اصفهان (کمربندي سپاهان شهر)
20    فلاورجان - اصفهان (کمربندي سپاهان شهر)
21    فلاورجان - اصفهان (کمربندي سپاهان شهر)
22    فلاورجان - اصفهان (کمربندي سپاهان شهر)
23    فلاورجان - اصفهان (کمربندي سپاهان شهر)
24    فلاورجان - اصفهان (کمربندي سپاهان شهر)
25    فلاورجان - اصفهان (کمربندي سپاهان شهر)
26    فلاورجان - اصفهان (کمربندي سپاهان شهر)
27    فلاورجان - اصفهان (کمربندي سپاهان شهر)
28    فلاورجان - اصفهان (کمربندي سپاهان شهر)
29    فلاورجان - اصفهان (کمربندي سپاهان شهر)
30    فلاورجان - اصفهان (کمربندي سپاهان شهر)
31    فلاورجان - اصفهان (کمربندي سپاهان شهر)
32    فلاورجان - اصفهان (کمربندي سپاهان شهر)
33    فلاورجان - اصفهان (کمربندي سپاهان شهر)
34    فلاورجان - اصفهان (کمربندي سپاهان شهر)
35    فلاورجان - اصفهان (کمربندي سپاهان شهر)
36    فلاورجان - اصفهان (کمربندي سپاهان شهر)
37    فلاورجان - اصفهان (کمربندي سپاهان شهر)
38    فلاورجان - اصفهان (کمربندي سپاهان شهر)
Name: name, dtype: object",247196
973201,بندرترکمن - آق قلا,246971
215101.0,ميمه - دليجان (ميمه),246746
214901.0,آزادراه نطنز - اصفهان (عوارضي اصفهان),245866
813501,ازنا - دورود,245856
643113,حاجي‌آباد - سيرجان (باغات),244919
453601,بردسير - باغين,244887
973255,گميشان - بندر ترکمن,244789
214692,سجزي - نائين (جنب توزين),244566
853362,بهبهان - گچساران (خيرآباد - گچساران),244278
643130,سه راهي خونسرخ - اسکله شهيد رجايي,243949
323359,جنگل گلستان - چمن بيد (چشمه خان),243806
773270,کيان - سه راهي خوزستان,243553
643177,آزادراه دشت امام - ايسين,243469
153251.0,بوئين‌زهرا - قزوين,243118
573751,تسوج - سلماس (سلماس),243021
323108,سه راهي ايرج - اسفراين,242764
853312,گچساران - بهبهان (گچساران - خيرآباد),241994
713105,کرمانشاه - کوزران,241644
573502,خوي - سلماس,241603
143163,ورجان - پرديسان,241044
453165,زرند - چترود (ده زيار),240785
643162.0,سه‌راهي فارياب - سه‌راهي چاه اسماعيل,240557
573701,سلماس - تسوج (سلماس),240527
713104,قزانچي - روانسر (نوروزآباد),240508
413701,سه‌راهي کوار - جهرم (سه‌راهي کوار - خفر),240192
143115,آزادراه قم - گرمسار (قم),239590
364553,اهواز - کمربندي شوشتر (پل کابلي شوشتر),239427
973904,تنگراه - جنگل گلستان,239149
733157,حسين آباد - سنندج,238920
643701,لافت - درگهان,238913
214808,تيران - داران (سه راهي دامنه),238606
414108,فسا - داراب,238500
364451,باغملک - هفتگل,238484
313805,فيض‌آباد - مهنه,238160
453752,رفسنجان - انار,237832
713403,سه راهي بياشوش - جوانرود,235084
833151,ايوان - چوار,235050
643751,درگهان - لافت,234882
753951,روعان - فامنين,234461
364401,هفتگل - باغملک,233502
453115,چترود - زرند (ده زيار),233188
313352,فريمان - مشهد (عوارضي فريمان),233068
953662,بردستان - سه راهي دير,232710
833101,چوار - ایوان,232640
713202,اسلام آباد - دالاهو,232572
643202,ميناب - جاسک,232561
153309,عوارضي آزادراه قزوين،زنجان - تاکستان (مجموع گيت ها),232016
973205,بندر ترکمن - گميشان,231943
833201,ايوان - اسلام‌آباد (ايوان - زرنه),231639
643176,بندر پل - سه راه بندرپل,230102
413157,محور قديم فيروزآباد - جم (فيروزآباد),229923
453160,زرند - چترود (چترود),229711
733463.0,سقز- بانه (بانه),229204
213968,دهاقان(گلشن)- شهرضا,228820
913203,اردبيل - آبي بيگلو,228754
733202,بانه - سيرانبند,228675
453110,چترود - زرند (چترود),227747
163355,کياکلا - بابل,227536
323302,چمن بيد - جنگل گلستان (رباط قره بيل),227144
214951,آزادراه اصفهان - نطنز (عوارضي اصفهان),227054
453703,انار - مهريز (انار),226795
753551,سه‌راهي روعان - رزن,226292
753901,فامنين - روعان,226287
643195,هورمودر - سه‌راه بابا غلام,225835
264503,شبستر - تسوج,225820
333552,سربيشه - بيرجند (مود - بيرجند),225305
333282.0,خوسف - بيرجند (کمربندي غربي),225148
613451,خاش - زاهدان (زاهدان),224920
833154,بدره - ايلام,224531
643110,بندرعباس - لار (سه‌راهي کهورستان - سه‌راهي بستک),224159
733415,سقز - ديواندره,224147
363678,آزادراه اهواز - بندرامام (خروجي بندرامام),224001
813304,پلدختر - بابازيد,223983
613401,زاهدان - خاش (زاهدان),223588
813209,خرم‌آباد - سه‌راهي چالان چولان (مله سرخه),223502
363157,اهواز - رامهرمز(رامهرمز),223074
913253,آبي بيگلو - اردبيل,222933
453299,چترود - کرمان,222770
853353,بهبهان - گچساران (سعادت آباد),222460
164301,جويبار - قائمشهر,222387
953612,سه راهي دير - بردستان,222291
713453,جوانرود - سه راهي بياشوش,222108
143137,آزادراه قم - گرمسار (عوارضي قم - چرمشهر),221864
313853,رشتخوار - تربت حيدريه,221576
363751,گچساران - بهبهان (خيرآباد - بهبهان),221118
214953,کاشان - اردستان (موغار),220886
913277,خلخال - اردبيل (توزين),220826
363107,رامهرمز - اهواز(رامهرمز),220146
833104,ايلام - بدره,220011
753655,سه راهي پايگاه نوژه - کبودر آهنگ,219502
643163,سيرجان - حاجي‌آباد (باغات),219322
214607,نائين - عقدا (نائين),219002
833251,اسلام‌آباد - ايوان (چهارمله - ايوان),218855
313803,تربت حيدريه - رشتخوار,218556
323206,اسفراين - سبزوار (اسفراين),217767
183162,تهران - کرج (جاده مخصوص),217357
453252,بم - ماهان (سه‌راهي جيرفت - سه‌راهي راين),216925
813178,کوهدشت - دوره چگني,216434
363752,ديلم - بهبهان (ورودي خوزستان),216404
513611,ساوه - بوئين زهرا,216325
713252,دالاهو - اسلام آباد,216306
733252,سيرانبند - بانه,216276
414358,قير - فيروز آباد,215791
114151,حسن آباد - تهران (جاده قديم قم),215497
813201,فيروزآباد - نورآباد,214809
713552,ثلاث سرپل ذهاب,214800
362163,شوشتر - مسجدسليمان (سه‌راهي گاو سوار - مسجدسليمان),214725
643145,سه‌راه بابا غلام - هورمودر,214710
323256,سبزوار - اسفراين (اسفراين),214513
453202,ماهان - بم (سه‌راهي راين - سه‌راهي جيرفت),214183
953801,ديلم - هنديجان,214125
973151,جاده قديم کردکوي - گرگان,214031
363627,هنديجان - ديلم (خروجي استان),213987
543231,خمام - پيربازار,213546
913906,سه‌راهي لاهرود - مشکين‌شهر,213320
573154,تبريز - اروميه (شهيد کلانتري),213230
953851,هنديجان - ديلم,212819
753158,تويسرکان - جوکار,212021
313751,تايباد - تربت‌جام (تربت‌جام),210796
543281,پيربازار - خمام,210749
263153,جزيره اسلامي - تبريز,210739
143101,جاده قديم قم - کاشان (سه‌راه لنگرود - تقاطع آزادراه),210677
183119,کرج - چالوس (سد کرج),210309
153303.0,خرمدشت - آوج (سه‌راه رحيم‌آباد - آوج),210280
573202,اروميه - جزيره اسلامي (پل ميانگذر درياچه),210224
643160,لار - بندرعباس (سه‌راهي بستک - سه‌راهي کهورستان),210132
953802,ديلم - بهبهان,210038
363164,ملاثاني - شوشتر,210034
913517,پارس آباد - سه راهي سربند,209926
363677,ديلم - هنديجان (خروجي استان),209842
453705,رفسنجان - نوق,209830
414701,لامرد - مهر,209829
953655,کنگان - دير,209757
364508,شوشتر - دزفول (دزفول),209658
213918,شهرضا - دهاقان(گلشن),209261
913567,سه راهي سربند - پارس آباد,208972
263103,تبريز - جزيره اسلامي,208493
853451,پاتاوه - سه‌راهي سميرم,208017
713502,سرپل ذهاب - ثلاث,207614
414751,مهر - لامرد,207021
364558,دزفول - شوشتر (دزفول),206917
333551,عرب‌آباد - بيرجند (خوسف),206904
573104,اروميه - تبريز (شهيد کلانتري),206893
813610,اشترينان - ملاير,206746
643351,بندرلنگه - بندر خمير,206717
153359,عوارضي تاکستان - آزادراه قزوين،زنجان (مجموع گيت ها),206543
143113,پرديسان - ورجان,205941
363657,ديلم - هنديجان,205679
414702,مهر - گله دار,205659
143301,جمکران - کوه خضر,205570
643252,جاسک - ميناب,204909
413107,محور قديم جم - فيروزآباد (فيروزآباد),204535
613704,نيکشهر(سه راهي نيکشهر) - چابهار(منطقه آزاد چابهار),204405
113201,آزادراه قم - گرمسار (چرمشهر),204081
873404,آزادراه قم - گرمسار (گرمسار),203772
573252,جزيره اسلامي - اروميه (پل ميانگذر درياچه),203753
753159,پل123 - فامنين,203407
313157,کلات - مشهد (سه‌راه کارده),203243
334951,گناباد - قائن (خضري - قائن),202924
363702,بهبهان - ديلم (خروجي خوزستان),202755
363607,هنديجان - ديلم,202685
113212.0,امام زاده داوود - تهران,202556
753501,رزن - سه‌راهي روعان,202469
143186,جاده قديم ساوه - سلفچگان (سلفچگان),202397
643352,عسلويه - پارسيان (بندو - پارسيان),202058
453755,نوق - رفسنجان,199626
414752,گله دار - مهر,199243
953852,بهبهان - ديلم,199085
513702,توره - ملاير,199071
453707,رفسنجان - سرچشمه,199070
453655,بافت - جيرفت (پليس‌راه),198937
143165,آزادراه گرمسار - قم (قم),198917
713701,دالاهو - سرپل ذهاب,198409
513661,بوئين زهرا - ساوه,198089
214691.0,نيك آباد - بهارستان,197751
773558,پاتاوه - قرح,197632
853401,سه‌راهي سميرم - پاتاوه,197425
913956,مشکين‌شهر - سه‌راهي لاهرود,197231
364102,شادگان - سربندر,196498
643604,دهبارز - منوجان,196274
153208,تاکستان - دانسفهان,196086
613754,چابهار(منطقه آزاد چابهار) - نيکشهر(سه راهي نيکشهر),195989
313110,مشهد - سرخس (رضويه - آبروان),195895
733413.0,بانه - سقز (بانه),195665
363628,آزادراه بندرامام - اهواز (خروجي بندرامام),195394
183169,چالوس - کرج (سد کرج),195277
413502,استهبان - فسا (استهبان - سه‌راهي فسا),194852
713156,کنارگذر شرقي کرمانشاه (اسلام آباد - بيستون),194576
213902.0,شهرضا - سميرم,194176
733708,مريوان - سروآباد,193757
315553,مهنه - گناباد (مهنه),193599
454153,جوزم - شهربابک (شهربابک),192891
313107,مشهد - کلات (سه‌راه کارده),192695
513752,ملاير - توره,192594
153353.0,آوج - خرمدشت (آوج - سه‌راهي رحيم‌آباد),192318
153258,دانسفهان - تاکستان,191806
913553,مشکين‌شهر - اردبيل (لاهرود - سه‌راهي مشکين‌شهر),191731
733351,زنجان - بيجار (بيجار),191724
313102,مشهد - سرخس (مشهد - رضويه),191302
313160,سرخس - مشهد (آبروان - رضويه),191244
313855,مهنه - فيض‌آباد,190980
184201,اشتهارد - بوئين زهرا,190900
334901,قائن - گناباد (قائن - خضري),190772
913503,اردبيل - مشکين‌شهر (سه‌راهي مشکين‌شهر - لاهرود),190560
143119,جمکران - پل جاده کاشان,190551
183120,کرج - چالوس (کندوان),190381
453296,زنگي آباد - کرمان,190083
153202,بوئين‌زهرا - ساوه,189970
574302,مياندوآب - شاهين‌دژ (مياندوآب),189626
143104,سلفچگان - دليجان (سلفچگان),189612
323204,گرمه - جاجرم,189210
953103,بوشهر - گناوه,189139
813901,کوهدشت - سه راهي زانوگه,188834
363452,دهدز - ايذه,188745
333501.0,بيرجند - عرب‌آباد (خوسف),188730
733301,بيجار - زنجان (بيجار),188696
643302,پارسيان - عسلويه (پارسيان - بندو),188310
363402,ايذه - دهدز,188172
413851.0,بندر عباس - داراب,188015
813128,دوره چگني - کوهدشت,187903
813251,نورآباد - فيروزآباد,187140
643654,منوجان - دهبارز,186930
313701,تربت‌جام - تايباد (تربت‌جام),186717
323254,جاجرم - گرمه,186571
114358.0,آزادراه آبيک - چرمشهر (تقاطع آزادراه تهران - ساوه),186438
363851,شلمچه - خرمشهر(پايانه مرزي ),185780
163206,بابلسر - زرگرشهر,185750
574105,سه‌راهي ايواغلي - ماکو (قره ضياءالدين - مرگنلر),185696
453605,جيرفت - بافت (پليس‌راه),185660
613106,زاهدان - سه‌راهي دشتک,185620
753754,اراک - ملاير,185335
215255.0,بروجن - مبارکه (قمشلو),185227
773303,بروجن - مبارکه (بروجن),185050
163256,زرگرشهر - بابلسر,184811
213952.0,سميرم - شهرضا,184782
413552,فسا - استهبان (سه‌راهي فسا - استهبان),184765
153402,آبيک- زياران,184650
773501,گوشکي - مالخليفه,184540
753108,جوکار - تويسرکان,184514
214641.0,بهارستان - نيك آباد,184475
773552,دهدز - لردگان,184041
773508,قرح - پاتاوه,183651
813951,سه راهي زانوگه - کوهدشت,183646
323352,جنگل گلستان - چمن بيد (رباط قره بيل),183615
153452,زياران- آبيک,183433
813354,بابازيد - پلدختر,183326
613509,زهک-مرز ميلک,183158
364152,سربندر - شادگان,182749
733901,کامياران - پالنگان,182520
414705,لامرد - احشام,182372
153252,ساوه - بوئين‌زهرا,182343
753753,بروجرد - ملاير,181952
913218,هير-سه راهي فاراب,181836
513659,جاده قديم سلفچگان - ساوه (آوه - ساوه),181803
753109,فامنين - پل 123,181794
813551,دورود - ازنا,181711
873454.0,آزادراه گرمسار - قم (گرمسار),181683
973556,سه راهي کلاله - گنبد,181630
263501,سراب - نير (سراب),181596
263157,جاده قديم تبريز - بستان‌آباد,181588
574502,اروميه - مهاباد (حيدرآباد - محمديار),181336
143187,آزادراه گرمسار - قم (چرمشهر - عوارضي قم),181212
314301,سبزوار - بردسکن (سبزوار),180887
513609,جاده قديم ساوه - سلفچگان (ساوه - آوه),180668
263601,هشترود - مراغه (مراغه),180335
613507,زابل - سه راهي دشتک,180318
453980,سيرجان - شهربابک (شهربابک),180269
773353,مبارکه - بروجن (بروجن),180245
733951,پالنگان - کامياران,180125
813259,سه‌راهي چالان چولان - خرم‌آباد (مله سرخه),180070
573353,سردشت - پيرانشهر,180028
453246,کرمان - زنگي آباد,179058
573303,پيرانشهر - سردشت,179018
363230.0,ملاثاني - مسجدسليمان,178848
454254,قلعه گنج - کهنوج,178808
413503,استهبان - نيريز,178788
454272,عنبرآباد - جيرفت,178736
454264,منوجان - کهنوج,178656
413553,نيريز - استهبان,178634
313109,جاده قديم مشهد - باغچه,178630
333232,بيرجند - خوسف (کمربندي غربي),178596
643301,بندرخمير - بندرلنگه,178529
153123,قزوين - معلم کلايه,178123
143112,سه راه لنگرود - کهک,178078
313152,سرخس - مشهد (رضويه - مشهد),177947
853153,سپيدان - ياسوج,177877
314351,بردسکن - سبزوار (سبزوار),177734
414602,لار - جهرم,177594
613557,سه راهي دشتک - زابل,177207
364503,کمربندي شوشتر - اهواز (پل کابلي شوشتر),176921
213252,نايين - اردستان(سه‌راهي اردستان ),176875
573851,ماکو - سه‌راهي ايواغلي (قره ضياءالدين - ايواغلي),176670
713651,ميان راهان - بيستون,176665
153173,معلم کلايه - قزوين,176581
363280.0,مسجدسليمان - ملاثاني,176523
953153,گناوه - بوشهر,176505
143154,دليجان - سلفچگان (سلفچگان),176432
263651,مراغه - هشترود (مراغه),176171
315402,کاشمر - بردسکن,176148
363801,خرمشهر - شلمچه (پايانه مرزي ),175782
413801.0,داراب - بندر عباس,175750
813151,پلدختر - خرم‌آباد (خرم‌آباد),175661
613156,سه‌راهي دشتک - زاهدان,175659
263754,ايواغلي - مرند (سه‌راه ايواغلي - کشکسراي),175634
973506,گنبد - سه راهي کلاله,175633
114308.0,آزادراه چرمشهر - آبيک (تقاطع آزادراه تهران - ساوه),175589
573801,سه‌راهي ايواغلي - ماکو (ايواغلي - قره ضياءالدين),175316
913954,اردبيل - گرمي (سه‌راه مشکين‌شهر - رضي),175144
574351,بوکان - مياندوآب (مياندوآب),174736
773502,لردگان - دهدز,174616
113262,تهران - امام زاده داوود,174532
263704,مرند - ايواغلي (کشکسراي - سه‌راه ايواغلي),174433
713751,سرپل ذهاب - دالاهو,173898
454204,کهنوج - قلعه گنج,173884
314354,اسفراين - سبزوار (سبزوار),173824
453757,سرچشمه - رفسنجان,173501
315452,بردسکن - کاشمر,173159
364602,مسجدسليمان - شوشتر (سه‌راهي گاو سوار - شوشتر),172830
213452,گلپايگان - خوانسار(وانشان),172036
574552,مهاباد - اروميه (محمديار - حيدرآباد),171991
913268,سه راهي فاراب-هير,171814
853103,ياسوج - سپيدان,171721
574155,ماکو - سه‌راهي ايواغلي (مرگنلر - قره ضياءالدين),171710
973254,کردکوي - بندر ترکمن,171528
913108,نير - سراب (نير),171275
454253,رودان - کهنوج,171074
314304,سبزوار - اسفراين (سبزوار),170702
713203,اسلام‌آباد - ايوان (اسلام‌آباد - سرمست),170684
453954,بافت - سيرجان (سيرجان),170214
753704,ملاير - اراک,170110
414652,جهرم - لار,170068
574352,شاهين‌دژ - مياندوآب (مياندوآب),170031
184205,اشتهارد - نظرآباد,169452
364652,شوشتر - مسجدسليمان (شوشتر - سه‌راهي گاو سوار),169312
713601,بيستون - ميان راهان,169211
574402,نقده - پيرانشهر,168949
913158,سراب - نير (نير),168218
733758,سروآباد - مريوان,168146
143164,نيزار - قم,167797
263551,نير - سراب (سراب),167791
853306,باشت - چرام,167560
574452,پيرانشهر - نقده,167124
213402,خوانسار - گلپايگان (وانشان),167027
574301,مياندوآب - بوکان (مياندوآب),166952
153189,رمپ پل حسين آباد (ورودي به جاده قديم قزوين),166927
973252,سه راهي يساقي - بندر ترکمن,166920
953604,جم - فيروزآباد (جم),166516
414755,احشام - لامرد,166480
643126,سه راه بندرپل - بندرپل,166361
613236,زاهدان - خاش (خاش),166012
163305,بابل - کياکلا,165630
973502,گنبد - اينچه برون,165607
264453,ميانه - بستان آباد,165515
973101,جاده قديم گرگان - کردکوي,165272
913401,بيله سوار - سه راهي بيله سوار,165029
913904,گرمي - اردبيل (رضي - سه‌راه مشکين‌شهر),164949
913451,سه راهي بيله سوار - بيله سوار,164753
713903,کنگاور - تويسرکان,164633
713953,تويسرکان - کنگاور,164180
973204,بندر ترکمن - کردکوي,163530
184255,نظرآباد - اشتهارد,163469
333512,بيرجند - سربيشه (مود - سربيشه),163322
973552,اينچه برون - گنبد,163296
315503,گناباد - مهنه (مهنه),163029
313806,فيض‌آباد - بجستان (فيض‌آباد),162257
454103,شهربابک - جوزم (شهربابک),162153
143151,جاده قديم کاشان - قم (تقاطع آزادراه - سه‌راه لنگرود),161830
313171,آزادراه کنارگذر چناران - باغچه (عوارضي مزرعه نمونه),161388
363651,آبادان - بندر امام خميني (خوردورق),161237
813119,سه راهي الشتر - الشتر,161137
813503,ازنا - شازند (ازنا),161038
453610,جيرفت - فارياب (کريم آباد),160884
773110,جونقان - سه راهي جونقان,160773
454214,کهنوج - منوجان,160629
414656,اوز - گراش,160440
215205.0,مبارکه - بروجن (قمشلو),160294
263902,سرچم - اردبيل (سرچم),160274
813169,الشتر - سه راهي الشتر,159907
913405,جعفرآباد - پارس آباد,159752
613286,خاش - زاهدان (خاش),159607
413715,جهرم-قير,159566
413765,قير-جهرم,159559
733251,سردشت - بانه (بانه),159313
953666,لامرد - عسلويه(مرز استان),159302
454222,جيرفت - عنبرآباد,159023
913455,پارس آباد - جعفرآباد,158999
813305,پلدختر - دره شهر (سراب حمام),158673
143136,جاده قديم سلفچگان - ساوه (سلفچگان),158524
953616,عسلويه - لامرد(مرز استان),158047
643807,ميناب - بشاگرد,157982
114304.0,ورامين - چرمشهر,157247
454203,کهنوج - رودان,157181
414606,گراش - اوز,156731
333451,گناباد - قائن (گناباد - خضري),156593
364402,رامهرمز - سه راهي آغاجاري,156230
313120,جاده قديم مشهد - چناران,156190
613510,زابل-زهک,155356
453205,سه راهي راين - کرمان(ماهان),154894
143162,کهک - سه راه لنگرود,154891
713204,سه راهي حميل - سرابله,154836
