code,name,est_sum_total_est
513661,بوئين زهرا - ساوه,130419
163811,تنکابن - دوهزار,130190
362113,مسجدسليمان - شوشتر (مسجدسليمان - سه‌راهي گاو سوار),130095
913203,اردبيل - آبي بيگلو,129910
873165,شهميرزاد - مهديشهر,129815
833106,ايلام - سرابله,129567
513851,دليجان - محلات,129496
453112,جاده قديم ماهان - كرمان,129291
673502,زنجان - سلطانيه (سلطانيه),129099
643160,لار - بندرعباس (سه‌راهي بستک - سه‌راهي کهورستان),128781
213279,فلاورجان - اصفهان (کمربندي سپاهان شهر),128681
215101,ميمه - دليجان (ميمه),128488
933702,مهريز - انار (مهريز),128432
853353,بهبهان - گچساران (سعادت آباد),128383
163454,دابودشت - فريدون کنار,128225
263153,جزيره اسلامي - تبريز,128224
214951,آزادراه اصفهان - نطنز (عوارضي اصفهان),127769
574161,پلدشت - مرگنلر,127768
953662,بردستان - سه راهي دير,127616
143187,آزادراه گرمسار - قم (چرمشهر - عوارضي قم),127527
164156,فيروزکوه - قائمشهر (گرزين خيل - پل سفيد),127247
673552,سلطانيه - زنجان (سلطانيه),127178
673113,زنجان - ميانه (زنجان - نيک‌پي),127148
363106,حميديه - سوسنگرد,127089
263103,تبريز - جزيره اسلامي,127078
153103,جاده قديم قزوين - کرج (قزوين - آبيک),126908
363752,ديلم - بهبهان (ورودي خوزستان),126465
573751,تسوج - سلماس (سلماس),125932
673459,عوارضي سرچم - آزادراه زنجان،تبريز (مجموع گيت ها),125784
913253,آبي بيگلو - اردبيل,125775
323108,سه راهي ايرج - اسفراين,125718
813178,کوهدشت - دوره چگني,125610
833151,ايوان - چوار,125510
643107,بندرعباس - بندرپل,125492
453299,چترود - کرمان,125378
114308,آزادراه چرمشهر - آبيک (تقاطع آزادراه تهران - ساوه),125256
853264,پاتاوه - ياسوج (کمربندي ياسوج ),125153
953802,ديلم - بهبهان,125002
543231,خمام - پيربازار,124997
773110,جونقان - سه راهي جونقان,124792
413751,جهرم - سه‌راهي کوار (خفر - سه‌راهي کوار),124689
833101,چوار - ایوان,124593
363402,ايذه - دهدز,124527
143102,جاده قديم قم - تهران (قم - شکوهيه),124310
153189,رمپ پل حسين آباد (ورودي به جاده قديم قزوين),123981
813660,ملاير - اشترينان,123955
313855,مهنه - فيض‌آباد,123920
953612,سه راهي دير - بردستان,123825
573701,سلماس - تسوج (سلماس),123770
364751,آغاجاري - اميديه,123748
153309,عوارضي آزادراه قزوين،زنجان - تاکستان (مجموع گيت ها),123730
643180,اسکله شهيد رجايي - سه راهي خونسرخ,123557
363627,هنديجان - ديلم (خروجي استان),123504
673652,خرمدره - زنجان (خرمدره - صائين قلعه),123161
643352,عسلويه - پارسيان (بندو - پارسيان),123018
183107,جاده قديم کرج - قزوين (آبيک),122654
713701,دالاهو - سرپل ذهاب,122585
753203.0,اسد آباد - کنگاور,122494
813617,آزادراه بروجرد - اراک,121907
363601,بندر امام خميني - آبادان (خوردورق),121530
913956,مشکين‌شهر - سه‌راهي لاهرود,121488
263902,سرچم - اردبيل (سرچم),121479
413107.0,محور قديم جم - فيروزآباد (فيروزآباد),121264
363452,دهدز - ايذه,121106
953102,بوشهر - دير (عامري),120900
973201,بندرترکمن - آق قلا,120550
143136,جاده قديم سلفچگان - ساوه (سلفچگان),120458
363702,بهبهان - ديلم (خروجي خوزستان),120393
753951,روعان - فامنين,120377
813304,پلدختر - بابازيد,120028
453517,بم - زاهدان,119690
853303,گچساران - بهبهان (سعادت آباد),119618
453165,زرند - چترود (ده زيار) (متناظر توزين),119553
773303,بروجن - مبارکه (بروجن),119419
363651,آبادان - بندر امام خميني (خوردورق),119404
953852,بهبهان - ديلم,119199
913108,نير - سراب (نير),118733
543281,پيربازار - خمام,118649
143165,آزادراه گرمسار - قم (قم),118545
163403,بابلسر - بهنمير,118543
513702,توره - ملاير,117858
753901,فامنين - روعان,117809
143161,قنوات - قم,117641
163151,کياسر - ساري (شکتا),117452
413701,سه‌راهي کوار - جهرم (سه‌راهي کوار - خفر),117191
453115,چترود - زرند (ده زيار),117039
813610,اشترينان - ملاير,116724
753551,سه‌راهي روعان - رزن,116376
323206,اسفراين - سبزوار (اسفراين),116369
953851,هنديجان - ديلم,115723
753501,رزن - سه‌راهي روعان,115621
214657,عقدا - نائين (نائين),115524
733202,بانه - سيرانبند,115464
363678,آزادراه اهواز - بندرامام (خروجي بندرامام),115438
573557,مرند - ايواغلي,115388
143163,ورجان - پرديسان,114935
973251,آق قلا - بندرترکمن,114249
414701,لامرد - مهر,113980
733607,دهگلان - موچش,113963
413202.0,آباده - ايزدخواست,113881
333451,گناباد - قائن (گناباد - خضري),113857
953801,ديلم - هنديجان,113825
973255,گميشان - بندر ترکمن,113385
323256,سبزوار - اسفراين (اسفراين),113129
613253,بمپور - ايرانشهر (ايرانشهر),113053
263551.0,نير - سراب (سراب),112911
153359,عوارضي تاکستان - آزادراه قزوين،زنجان (مجموع گيت ها),112639
643302,پارسيان - عسلويه (پارسيان - بندو),112449
913906,سه‌راهي لاهرود - مشکين‌شهر,112233
363677,ديلم - هنديجان (خروجي استان),112183
753754,اراک - ملاير,112088
713751,سرپل ذهاب - دالاهو,112082
453202,ماهان - بم (سه‌راهي راين - سه‌راهي جيرفت),112047
413101,سه راهي سياخ دارنگون - کوار,111800
913503,اردبيل - مشکين‌شهر (سه‌راهي مشکين‌شهر - لاهرود),111759
453110,چترود - زرند (چترود),111674
973151,جاده قديم کردکوي - گرگان,111633
933763,انار - مهريز (مرز استان),111481
213651,داران - اليگودرز (داران - بويين مياندشت),111318
513752,ملاير - توره,111223
953604,جم - فيروزآباد (جم),111042
733252,سيرانبند - بانه,111026
913218,هير-سه راهي فاراب,111002
113251,آزادراه گرمسار - قم (چرمشهر),110977
953103,بوشهر - گناوه,110930
913156.0,سرچم - سه‌راهي خلخال (كجل),110773
413151,کوار - سه راهي سياخ دارنگون,110629
613240,زاهدان- بم (کمربندي زاهدان),110515
753158,تويسرکان - جوکار,110250
453245,کرمان - اختيار آباد,110202
413354,سورمق - صفاشهر (متناظر توزين),110171
573507,ايواغلي - مرند,109775
853361,باباميدان - ياسوج (باباميدان),109533
813901,کوهدشت - سه راهي زانوگه,109411
733758,سروآباد - مريوان,109286
613704,نيکشهر(سه راهي نيکشهر) - چابهار(منطقه آزاد چابهار),109111
913553,مشکين‌شهر - اردبيل (لاهرود - سه‌راهي مشکين‌شهر),108987
713502,سرپل ذهاب - ثلاث,108986
263501.0,سراب - نير (سراب),108779
773353,مبارکه - بروجن (بروجن),108676
613290,بم - زاهدان (کمربندي زاهدان),108641
213229,اصفهان - فلاورجان(کمربندي سپاهان شهر),108618
813259,سه‌راهي چالان چولان - خرم‌آباد (مله سرخه),108498
773160,سه راهي جونقان - جونقان,108475
263952,اردبيل - سرچم (سرچم),108442
913158,سراب - نير (نير),108368
183105,کرج - چالوس (گچسر),107788
363107,رامهرمز - اهواز(رامهرمز),107674
414752,گله دار - مهر,107598
733101,کامياران - سه راهي موچش,107584
313157,کلات - مشهد (سه‌راه کارده),107541
183157,جاده قديم قزوين - کرج (آبيک),107369
313853,رشتخوار - تربت حيدريه,107193
143113.0,پرديسان - ورجان,107146
713403,سه راهي بياشوش - جوانرود,107134
364602,مسجدسليمان - شوشتر (سه‌راهي گاو سوار - شوشتر),107079
643202,ميناب - جاسک,107068
313803,تربت حيدريه - رشتخوار,107029
153402,آبيک- زياران,106636
213601,اليگودرز - داران (بويين مياندشت - داران),106489
413502.0,استهبان - فسا (استهبان - سه‌راهي فسا),106207
323204,گرمه - جاجرم,106174
163355,کياکلا - بابل,106011
753704,ملاير - اراک,105701
313806,فيض‌آباد - بجستان (فيض‌آباد),105688
363230,ملاثاني - مسجدسليمان,105208
713601,بيستون - ميان راهان,105168
453295,اختيار آباد - کرمان,105038
574105,سه‌راهي ايواغلي - ماکو (قره ضياءالدين - مرگنلر),105024
184251,بوئين زهرا - اشتهارد,105012
753159.0,پل123 - فامنين,104997
414602,لار - جهرم,104970
153252,ساوه - بوئين‌زهرا,104877
413157.0,محور قديم فيروزآباد - جم (فيروزآباد),104846
183119,کرج - چالوس (سد کرج),104838
313107,مشهد - کلات (سه‌راه کارده),104684
853311,ياسوج - باباميدان (باباميدان),104593
643252,جاسک - ميناب,104501
753108,جوکار - تويسرکان,104384
334752,بجستان - فردوس (برون),104127
613754,چابهار(منطقه آزاد چابهار) - نيکشهر(سه راهي نيکشهر),103949
773507,لردگان - دهدز (تونل قتح),103902
323254,جاجرم - گرمه,103755
314701,فردوس - بجستان (بجستان),103689
573252,جزيره اسلامي - اروميه (پل ميانگذر درياچه),103624
574453,نقده - سه راهي حيدر آباد,103616
263601,هشترود - مراغه (مراغه),103432
453160,زرند - چترود (چترود),103378
314301,سبزوار - بردسکن (سبزوار),103318
214561,آزادراه نجف‌آباد - زرين‌شهر,103267
214204,بادرود - اردستان (متناظر توزين),102884
733708,مريوان - سروآباد,102650
364503,کمربندي شوشتر - اهواز (پل کابلي شوشتر),102478
313701,تربت‌جام - تايباد (تربت‌جام),102456
313751,تايباد - تربت‌جام (تربت‌جام),102337
153202,بوئين‌زهرا - ساوه,102230
853306,باشت - چرام,101831
263754,ايواغلي - مرند (سه‌راه ايواغلي - کشکسراي),101736
953654,فيروزآباد - جم (جم),101491
263651,مراغه - هشترود (مراغه),101471
314351,بردسکن - سبزوار (سبزوار),101405
213202,اردستان - نايين (سه‌راهي اردستان),101356
314751,بجستان - فردوس (بجستان),101344
643145,سه‌راه بابا غلام - هورمودر,101268
573151,مهاباد - اروميه (رشکان - اروميه),101234
153208,تاکستان - دانسفهان,101174
643604,دهبارز - منوجان,100951
753703,ملاير - بروجرد,100864
643307,پارسيان - بندر بستانو,100548
163305,بابل - کياکلا,100449
643357,بندربستانو - پارسيان,100413
753753,بروجرد - ملاير,100264
913954,اردبيل - گرمي (سه‌راه مشکين‌شهر - رضي),100115
163256,زرگرشهر - بابلسر,100099
733222,سه راهي موچش - سنندج (متناظر توزين),100095
753655,سه راهي پايگاه نوژه - کبودر آهنگ,99900
573101,اروميه - مهاباد (اروميه - رشکان),99899
413851.0,بندر عباس - داراب,99820
334901,قائن - گناباد (قائن - خضري),99759
973205,بندر ترکمن - گميشان,99726
153257,دانسفهان - بوئين‌زهرا (متناظر توزين),99720
413503.0,استهبان - نيريز,99713
143180,دليجان - سلفچگان (مجتمع دلفين),99270
953153,گناوه - بوشهر,99235
913106.0,سه‌راهي خلخال - سرچم (كجل),99174
773553,گوشکي - لردگان (آلوني),98864
973254,کردکوي - بندر ترکمن,98679
313856,بجستان - فيض‌آباد (فيض‌آباد),98650
364353,هويزه - سوسنگرد,98446
453755,نوق - رفسنجان,98396
574155,ماکو - سه‌راهي ايواغلي (مرگنلر - قره ضياءالدين),98395
413552.0,فسا - استهبان (سه‌راهي فسا - استهبان),98333
453705,رفسنجان - نوق,98176
263704,مرند - ايواغلي (کشکسراي - سه‌راه ايواغلي),98040
643301,بندرخمير - بندرلنگه,97997
713240,حميل - پلدختر (متناظر توزين),97976
643195,هورمودر - سه‌راه بابا غلام,97775
363157,اهواز - رامهرمز(رامهرمز),97356
313120,جاده قديم مشهد - چناران,97353
333282,خوسف - بيرجند (کمربندي غربي),97273
364652,شوشتر - مسجدسليمان (شوشتر - سه‌راهي گاو سوار),97137
414702,مهر - گله دار,97135
453707,رفسنجان - سرچشمه,96940
153353,آوج - خرمدشت (آوج - سه‌راهي رحيم‌آباد),96866
153139,رمپ پل حسين آباد (ورودي به آزادراه رشت),96615
143186,جاده قديم ساوه - سلفچگان (سلفچگان),96592
313110,مشهد - سرخس (رضويه - آبروان),96116
153452,زياران- آبيک,96004
953667,پارسيان - عسلويه (مرز استان),95978
733901,کامياران - پالنگان,95850
613451,خاش - زاهدان (زاهدان),95795
314353,قوچان - سبزوار (سلطان‌آباد - سبزوار),95784
364455,رامشير (سه راه سرانجام) - ماهشهر,95747
413553.0,نيريز - استهبان,95695
733951,پالنگان - کامياران,95690
363851,شلمچه - خرمشهر (پايانه مرزي),95462
713651,ميان راهان - بيستون,95446
773502,لردگان - دهدز,95398
213902,شهرضا - سميرم,94896
214691,نيك آباد - بهارستان,94881
753605,کبودر آهنگ - سه راهي پايگاه نوژه,94856
713453,جوانرود - سه راهي بياشوش,94854
813354,بابازيد - پلدختر,94845
953617,عسلويه - پارسيان (مرز استان),94814
143301,جمکران - کوه خضر,94729
853401,سه‌راهي سميرم - پاتاوه,94452
113212,امام زاده داوود - تهران,94433
143101,جاده قديم قم - کاشان (سه‌راه لنگرود - تقاطع آزادراه),94345
933251,نائين - عقدا (عقدا),94097
543234,شاقاجي - امامزاده هاشم,93975
213952,سميرم - شهرضا,93734
643654,منوجان - دهبارز,93509
314304,سبزوار - اسفراين (سبزوار),93421
753109,فامنين - پل 123,93330
214641,بهارستان - نيك آباد,93155
333501,بيرجند - عرب‌آباد (خوسف),93154
933201,عقدا - نائين (عقدا) (متناظر توزين),92974
873404,آزادراه قم - گرمسار (گرمسار),92970
364102,شادگان - سربندر,92967
314354,اسفراين - سبزوار (سبزوار),92935
453904,سيرجان - بافت (سيرجان),92933
313109,جاده قديم مشهد - باغچه,92922
453954,بافت - سيرجان (سيرجان),92903
673555,کمربندي خرمدره - ابهر,92656
215255,بروجن - مبارکه (قمشلو),92597
363154,ملاثاني - اهواز,92515
413801.0,داراب - بندر عباس,92502
334702,فردوس - بجستان (برون),92456
315452,بردسکن - کاشمر,92421
833104,ايلام - بدره,92408
773164,کمربندي سامان (آرامستان) - شهرکرد,92376
364405,ماهشهر - رامشير(سه راه سرانجام),92304
453930,شهربابک - سيرجان (شهربابک) (متناظر توزين),92258
113262,تهران - امام زاده داوود,92169
315402,کاشمر - بردسکن,91941
263157,جاده قديم تبريز - بستان‌آباد,91747
414115,خان زنيان - قلات,91706
574502,اروميه - مهاباد (حيدرآباد - محمديار),91647
313160,سرخس - مشهد (آبروان - رضويه),91608
673452,اردبيل - سرچم,91586
753802.0,رزن - آوج,91562
184252,اشتهارد - ماهدشت,91556
733351,زنجان - بيجار (بيجار),91534
773304.0,سفيددشت - زرين شهر,91528
333552.0,سربيشه - بيرجند (مود - بيرجند),91325
363280,مسجدسليمان - ملاثاني,91107
313102,مشهد - سرخس (مشهد - رضويه),91035
573801,سه‌راهي ايواغلي - ماکو (ايواغلي - قره ضياءالدين),91011
833154,بدره - ايلام,90904
314303,سبزوار - قوچان (سبزوار - سلطان‌آباد),90643
153258,دانسفهان - تاکستان,90606
913904,گرمي - اردبيل (رضي - سه‌راه مشکين‌شهر),90562
213801,ابريشم - پيربکران,90516
143104.0,سلفچگان - دليجان (سلفچگان),90274
574552,مهاباد - اروميه (محمديار - حيدرآباد),90067
414165,قلات - خان زنيان,89903
953616,عسلويه - لامرد(مرز استان),89885
973252,سه راهي يساقي - بندر ترکمن,89733
733301,بيجار - زنجان (بيجار),89533
183169,چالوس - کرج (سد کرج),89464
973204,بندر ترکمن - کردکوي,89262
364402,رامهرمز - سه راهي آغاجاري,89166
213851,پيربکران - ابريشم,89024
513659,جاده قديم سلفچگان - ساوه (آوه - ساوه),88991
953666,لامرد - عسلويه(مرز استان),88842
713253,ايوان - اسلام‌آباد (سرمست - اسلام‌آباد),88818
773558,پاتاوه - قرح,88508
613401,زاهدان - خاش (زاهدان),88220
453296.0,زنگي آباد - کرمان,88099
713552,ثلاث سرپل ذهاب,87731
613509,زهک-مرز ميلک,87604
853451,پاتاوه - سه‌راهي سميرم,87497
315553,مهنه - گناباد (مهنه),87210
414705,لامرد - احشام,87202
973101,جاده قديم گرگان - کردکوي,87141
613507,زابل - سه راهي دشتک,86969
573954,بوکان - مهاباد (مهاباد),86851
713156,کنارگذر شرقي کرمانشاه (اسلام آباد - بيستون),86843
673268,عوارضي ابهر - آزادراه قزوين،زنجان (مجموع گيت ها),86811
673701,خدابنده - ابهر (خدابنده),86801
215205,مبارکه - بروجن (قمشلو),86774
543751,کلان کلايه - املش,86684
543501,جاده قديم رستم‌آباد - رودبار,86646
184216,کردان - برغان,86555
143119,جمکران - پل جاده کاشان,86284
673751,ابهر - خدابنده (خدابنده),86265
544307,فومن - ماسوله,86163
713203,اسلام‌آباد - ايوان (اسلام‌آباد - سرمست),86157
114304,ورامين - چرمشهر,86054
773114,شهرکرد - کمربندي سامان (آرامستان),85897
833453,مورموري - آبدانان,85660
513609,جاده قديم ساوه - سلفچگان (ساوه - آوه),85608
543701,املش - کلان کلايه,85559
833223,ايلام - مهران (صالح آباد),85523
364152,سربندر - شادگان,85478
334751,ديهوک - فردوس (فردوس),85395
813169,الشتر - سه راهي الشتر,85342
364603,سه راهي لالي - لالي (پل کابلي),85118
574351.0,بوکان - مياندوآب (مياندوآب),84932
573966,محمديار - درگه سنگ (سه راهي محمديار),84765
913401,بيله سوار - سه راهي بيله سوار,84493
973556,سه راهي کلاله - گنبد,84466
713302,پاوه - نوسود,84312
813602,بروجرد - سه راهي چالان چولان,84213
363751,گچساران - بهبهان (خيرآباد - بهبهان),84157
573904,مهاباد - بوکان (مهاباد),83816
363208,کمربندي اهواز (غرب به شرق ),83669
913451,سه راهي بيله سوار - بيله سوار,83613
813119,سه راهي الشتر - الشتر,83571
264453,ميانه - بستان آباد,83357
853215,بهمئي - بهبهان,83259
315503,گناباد - مهنه (مهنه),83203
973506,گنبد - سه راهي کلاله,83161
643130,سه راهي خونسرخ - اسکله شهيد رجايي,83160
853153,سپيدان - ياسوج,83152
773305,گندمان - بلداجي (بلداجي),83017
713106,کنارگذر شرقي کرمانشاه (بيستون - اسلام آباد),83007
453246.0,کرمان - زنگي آباد,82942
453802,زرند - رفسنجان (داوران),82675
333551,عرب‌آباد - بيرجند (خوسف),82485
973552,اينچه برون - گنبد,82478
574403,سه راهي حيدر آباد - نقده,82469
933651,سه راهي سورمق - ابرکوه,82465
264403,بستان آباد - ميانه,82431
153307,تاکستان - خرمدشت,82396
613106,زاهدان - سه‌راهي دشتک,82375
414753,دارالميزان - گله دار,82222
773508.0,قرح - پاتاوه,82176
544357,ماسوله - فومن,82152
973502,گنبد - اينچه برون,82102
873454,آزادراه گرمسار - قم (گرمسار) (متناظر توزين),82079
413252.0,ايزدخواست - آباده,82031
773552,دهدز - لردگان,81946
733802,کامياران - روانسر,81859
414751,مهر - لامرد,81696
263402,اهر - کليبر,81603
833273,مهران - ايلام (صالح آباد),81584
453980,سيرجان - شهربابک (شهربابک),81373
153303,خرمدشت - آوج (سه‌راه رحيم‌آباد - آوج),81239
933160,بافق - يزد (فهرج),81113
114354,چرمشهر - ورامين,81018
543170,منطقه آزاد - گورابجير,81002
410247,سورمق - ابرکوه (مرز استان),80946
184266,برغان - کردان,80941
673753,بيجار - خدابنده (خورخوره),80823
513404,خمين - اليگودرز,80584
513454,اليگودرز - خمين,80575
364653,لالي - سه راهي لالي (پل کابلي),80424
813601.0,بروجرد - توره (سه‌راهي بروجرد),80394
183120,کرج - چالوس (کندوان),80386
773354.0,زرين شهر - سفيددشت,80338
613559,مرز ميلک-زهک,80327
513112,کنارگذر شمالي اراک (رفت),80232
753852.0,آوج - رزن,80232
713953,تويسرکان - کنگاور,80131
773551,مالخليفه - گوشکي,80095
263452,کليبر - اهر,79976
713401,روانسر - پاوه (سه‌راهي بپاپوش),79948
453757,سرچشمه - رفسنجان,79672
143154,دليجان - سلفچگان (سلفچگان),79671
153141,آوج - رزن (سلطانبلاغ),79421
853352,بهبهان - دهدشت,79370
574301.0,مياندوآب - بوکان (مياندوآب),79189
163160,کياسر - ساري (گرماب),79187
313152,سرخس - مشهد (رضويه - مشهد),79136
913405,جعفرآباد - پارس آباد,79133
643807,ميناب - بشاگرد,79066
143112,سه راه لنگرود - کهک,79062
713204,سه راهي حميل - سرابله,78861
214511,آزادراه زرين‌شهر - نجف‌آباد,78779
573851,ماکو - سه‌راهي ايواغلي (قره ضياءالدين - ايواغلي),78638
410297,ابرکوه - سورمق (مرز استان),78605
913455,پارس آباد - جعفرآباد,78583
513452.0,محلات - خمين,78221
363605,ماهشهر - اميديه,78148
315502,گناباد - قائن (گناباد),78143
453903,سيرجان - نيريز (سیرجان),78142
733251,سردشت - بانه (بانه),78035
613156,سه‌راهي دشتک - زاهدان,77921
873254,چشمه علي - دامغان,77674
913551,بران - سه‌راهي سربند,77481
453701,باغين - رفسنجان,77480
733852,روانسر - کامياران,77476
713451,پاوه - روانسر (سه‌راهي بپاپوش),77460
673703,خدابنده - بيجار (خورخوره),77460
813302,سه راهي زانوگه - پل سيمره,77442
773557,دهدز - لردگان (تونل فتح),77357
833403,آبدانان - مورموري,77302
713753.0,گيلانغرب - قصرشيرين,77137
363655,اميديه - ماهشهر,77079
513101,سه راهي خنداب - خنداب,77004
164601,چالوس - کرج (چالوس - دوآب),76939
733201,بانه - سردشت (بانه),76921
315752,کاشمر - نيشابور (نيشابور),76901
813305,پلدختر - دره شهر (سراب حمام),76857
315552,قائن - گناباد (گناباد),76809
363355,دهلران - انديمشک (دشت عباس - سه‌راهي دهلران),76747
315702,نيشابور - کاشمر (نيشابور),76732
913501,سه‌راهي سربند - بران,76712
853103,ياسوج - سپيدان,76503
453927.0,کمربندي سيرجان - شهربابک,76440
163110,ساري - کياسر (گرماب),76426
164671,کلاردشت - عباس آباد,76385
143151,جاده قديم کاشان - قم (تقاطع آزادراه - سه‌راه لنگرود),76307
833306,سه راهي ملکشاهي - بدره,76233
413715,جهرم-قير,76153
813111,خرم آباد - سپيددشت,76088
333232,بيرجند - خوسف (کمربندي غربي),75827
573276,انهر - اروميه,75596
574104,سه‌راهي ايواغلي - ماکو (مرگنلر - يولاگلدي),75587
143111,قم - قنوات,75578
334902,آرين شهر - قائن,75546
164621,عباس آباد - کلاردشت,75306
413765,قير-جهرم,75299
163161,کياسر - ساري (کياده),75208
113802,فشم - ميگون,75201
113852,ميگون - فشم,75080
933601,ابرکوه - سه راهي سورمق,75072
813503,ازنا - شازند (ازنا),74936
153191,رزن - آوج (سلطانبلاغ),74902
453753,مهريز - انار (انار),74888
973501,آزادشهر - شاهرود (آزادشهر - خوش ييلاق),74811
933452,يزد - بافق (ذوب روي),74794
364502,گتوند - سه راه گتوند,74658
853265,بهبهان - بهمئي,74566
713254,سرابله - سه راهي حميل,74562
673505,ابهر - خرمدره کمربندي,74541
753801,کنگاور - نهاوند,74375
853302,دهدشت - بهبهان,74361
164651,کرج - چالوس (دوآب - چالوس),74338
453552.0,بم - ايرانشهر (نرمانشير - بزمان),74240
873204,دامغان - چشمه علي,74202
713703.0,قصرشيرين - گيلانغرب,74047
573226,اروميه - انهر,73966
163253,جاده قديم آمل - بابل,73809
813161,سپيددشت - خرم آباد,73807
363305,انديمشک - دهلران (سه‌راهي دهلران - دشت عباس),73782
414656,اوز - گراش,73740
574154,ماکو - سه‌راهي ايواغلي (يولاگلدي - مرگنلر),73721
643857,بشاگرد - ميناب,73694
364151,شادگان - دارخوين,73419
453852,رفسنجان - زرند (داوران),73362
215302,تيران - چادگان (سه راهي سد زاينده‌رود),73361
753851,نهاوند - کنگاور,73286
364452,سه راهي آغاجاري - رامهرمز,73164
414606,گراش - اوز,72963
453164,کوهپايه - کرمان,72903
513402.0,خمين - محلات,72827
213155,علويجه - اصفهان,72776
833356,بدره - سه راهي ملکشاهي,72619
414703,گله دار - دارالميزان,72600
153123,قزوين - معلم کلايه,72465
813451,داران - اليگودرز (بويين مياندشت - اليگودرز),72459
184205,اشتهارد - نظرآباد,72190
773109,هاروني - سورشجان,72153
364601,مسجدسليمان - شهرکرد,72022
363401.0,دهدز - لردگان (دهدز),71933
334701.0,فردوس - ديهوک (فردوس),71882
214210,قمصر - کاشان,71713
713352,نوسود - پاوه,71548
163111,ساري - کياسر (کياده),71484
673158,فرودگاه - زنجان (پل سارمساقلو),71471
574452.0,پيرانشهر - نقده,71465
364101,دارخوين - شادگان,71083
813401,اليگودرز - داران (اليگودرز - بويين مياندشت),71075
453502,ايرانشهر - بم (بزمان - نرمانشير),71027
753157,گلتپه - همدان,70831
953402,برازجان - اهرم,70768
113860,عوارضي آزادراه پرديس- تهران (فاز11) (مجموع گيت ها),70687
313171,آزادراه کنارگذر چناران - باغچه (عوارضي مزرعه نمونه),70635
314101,خواف - تايباد,70528
153357,خرمدشت - تاکستان,70390
453154.0,كرمان جوپار,70183
335653,شوسف - نهبندان,70177
713903,کنگاور - تويسرکان,69836
853364,ديلم - گچساران,69714
913268,سه راهي فاراب-هير,69703
613286,خاش - زاهدان (خاش) (متناظر توزين),69644
513701,ازنا - شازند (شازند),69617
454103,شهربابک - جوزم (شهربابک),69612
214851.0,سامان - تيران (تيران),69582
574402.0,نقده - پيرانشهر,69482
264851,ورزقان - خواجه,69478
264801,خواجه - ورزقان,69394
543232,امامزاده هاشم - رستم آباد (جاده قديم),69216
263107,جاده قديم بستان‌آباد - تبريز,69136
913853,سه راه لاهرود - قره آغاج,69100
214260,کاشان - قمصر,68823
453752,رفسنجان - انار,68777
913803,قره آغاج - سه راه لاهرود,68766
833701,صالح‌آباد - مهران (گلان),68730
613236,زاهدان - خاش (خاش),68692
713551,قصرشيرين - سرپل ذهاب,68660
714151,ايوان - اسلام‌آباد (زرنه - سرمست),68635
364303,سوسنگرد - هويزه,68552
414755,احشام - لامرد,68508
363258,کمربندي اهواز( شرق به غرب ),68287
913652,اسالم - خلخال (مجره),68218
953452,اهرم - برازجان,68196
573518,خوي - قره ضياالدين,68126
143162,کهک - سه راه لنگرود,67906
363451.0,لردگان - دهدز (دهدز),67711
833354,دره شهر - بدره,67706
513401,خمين - گلپايگان (خمين),67559
543952,خلخال - اسالم (اسالم),67546
363228,کمربندي جنوبي اهواز(جنوب به شرق),67384
513151,خنداب - سه راهي خنداب,67271
363701,بهبهان - گچساران (بهبهان - خيرآباد),67170
713603,سنقر - کامياران,67070
973157,شاهرود - گرگان (توسکستان),67047
933118,کمربندي يزد - تفت,66898
913229,اردبيل - گرمي (رضي - گرمي),66859
153173,معلم کلايه - قزوين,66762
364651,شهرکرد - مسجدسليمان,66729
313170,جاده قديم چناران - مشهد,66643
513602,ساوه - همدان,66588
184255,نظرآباد - اشتهارد,66578
833304,بدره - دره شهر,66571
833705,مهران - صالح‌آباد (رضاآباد),66458
364552,سه راه گتوند - گتوند,66350
913901,مشگين شهر - اهر,66197
913951,اهر - مشگين شهر,66191
753107,همدان - گلتپه,66165
773306,سفيد دشت - شهرکرد,66155
813355,دره شهر - پلدختر (سراب حمام),66150
574358,شاهين دژ - مياندوآب (مياندوآب),66019
714152,سرمست - گيلانغرب,65912
543902,اسالم - خلخال (اسالم),65890
364404,رامهرمز - باغملک,65866
414501.0,نيريز - سيرجان (نیریز),65809
813352,پل سيمره - سه راهي زانوگه,65747
334952,قائن - آرين شهر,65692
364454,باغملک - رامهرمز,65683
913511,بران - قره‌آغاج,65617
213910,دهاقان - بروجن,65574
833751,مهران - صالح‌آباد (گلان),65536
333502.0,بيرجند - سربيشه (بيرجند - مود),65412
714102,گيلانغرب - سرمست,65359
363105,اهواز - بندر امام(جاده قديم),65334
513703,توره - بروجرد (سه‌راهي ملاير),65320
833261,سومار - زرنه,65313
833755,صالح‌آباد - مهران (رضاآباد),65229
913279,گرمي - اردبيل (گرمي - رضي),65176
335603,نهبندان - شوسف,65166
163203,جاده قديم بابل - آمل,65030
733751,باشماق - مريوان,65014
215352,چادگان - تيران (سه‌راهي سد زاينده‌رود),65009
574308,مياندوآب - شاهين دژ (مياندوآب),64864
574111,مرگنلر - پلدشت,64837
773501,گوشکي - مالخليفه,64821
913561,قره‌آغاج - بران,64732
833211,زرنه - سومار,64647
613557,سه راهي دشتک - زابل,64538
643227,جاسک - ميناب (سيريک),64424
833260,کرمانشاه(قلاجه) - ايلام,64408
513751,شازند - ازنا (شازند),64378
