code,name,est_sum_total_est
573154,تبريز - اروميه (شهيد کلانتري),107423
513611,ساوه - بوئين زهرا,107359
733452,بانه - سقز (سقز),107235
163454,دابودشت - فريدون کنار,106582
214858,داران - تيران (سه راهي دامنه),106533
414704,لامرد - بندر عباس,106488
713201,حميل - اسلام آباد,106404
753452,لاله جين - بهار,106255
143111,قم - قنوات,106254
363654.0,آزادراه اهواز - بندر امام خميني,106252
143251,جمکران - قم (بلوار انتظار),106236
364401,هفتگل - باغملک,106075
363208,کمربندي اهواز (غرب به شرق ),105572
214808,تيران - داران (سه راهي دامنه),105443
453703,انار - مهريز (انار),105328
733602,دهگلان - قروه,105281
813605,کمربندي جنوبي خرم آباد (شمال به جنوب),105215
153271,اشتهارد - بوئين زهرا,105035
643104,بندرعباس - سه‌راهي چاه اسماعيل,105000
713154,روانسر - قزانچي (نوروزآباد),104964
713104,قزانچي - روانسر (نوروزآباد),104902
713105,کرمانشاه - کوزران,104772
364451,باغملک - هفتگل,104623
214951,آزادراه اصفهان - نطنز (عوارضي اصفهان),104618
753803,نهاوند - سه راهي بروجرد,104605
813651,توره - بروجرد (سه‌راهي بروجرد),104578
214953,کاشان - اردستان (موغار),104368
333502,بيرجند - سربيشه (بيرجند - مود),104318
543270,لاکان - رشت,103561
263453,مشگين شهر - اهر (اهر),103354
413752,سه‌راهي کوار - جهرم (خفر - قطب‌آباد),103236
313805,فيض‌آباد - مهنه,103122
753853,سه راهي بروجرد - نهاوند,102981
573551,خوي - سه راه ايواغلي,102835
573916,درگه سنگ - محمديار (سه راهي محمديار),102783
362163,شوشتر - مسجدسليمان (سه‌راهي گاو سوار - مسجدسليمان),102693
573224,اروميه - گلمان,102558
314801,فريمان - تربت‌جام (فريمان),102532
214692,سجزي - نائين (جنب توزين),102288
153303.0,خرمدشت - آوج (سه‌راه رحيم‌آباد - آوج),102176
853201,دهدشت - چرام,102173
363156,سوسنگرد - حميديه,102002
164351,قائمشهر - جويبار,101612
153153,جاده قديم کرج - قزوين (آبيک - قزوين),101564
214607,نائين - عقدا (نائين),101487
713239,کرمانشاه - کامياران (برنجان),101481
853264,پاتاوه - ياسوج (کمربندي ياسوج ),101035
153103,جاده قديم قزوين - کرج (قزوين - آبيک),100964
213252,نايين - اردستان(سه‌راهي اردستان ),100931
853451,پاتاوه - سه‌راهي سميرم,100845
853251,چرام - دهدشت,100798
143161,قنوات - قم,100646
713251,اسلام آباد - حميل,100549
333503,بيرجند - آرين شهر,100533
323352,جنگل گلستان - چمن بيد (رباط قره بيل),100366
643157,بندرپل - بندرعباس,100322
363701,بهبهان - گچساران (بهبهان - خيرآباد),100205
813501,ازنا - دورود,100141
114301,کمربندي دوم تهران (جاده ورامين - شورآباد),100057
413751,جهرم - سه‌راهي کوار (خفر - سه‌راهي کوار),99862
453112,جاده قديم ماهان - كرمان,99858
333553,آرين شهر - بيرجند,99737
153189,رمپ پل حسين آباد (ورودي به جاده قديم قزوين),99634
163320,کمربندي جنوبي بابل (بابل - آمل),99353
363627,هنديجان - ديلم (خروجي استان),99248
143115,آزادراه قم - گرمسار (قم),99141
143137,آزادراه قم - گرمسار (عوارضي قم - چرمشهر),99138
573552.0,"0     سلماس - خوي
1     سلماس - خوي
2     سلماس - خوي
3     سلماس - خوي
4     سلماس - خوي
5     سلماس - خوي
6     سلماس - خوي
7     سلماس - خوي
8     سلماس - خوي
9     سلماس - خوي
10    سلماس - خوي
11    سلماس - خوي
12    سلماس - خوي
13    سلماس - خوي
14    سلماس - خوي
15    سلماس - خوي
16    سلماس - خوي
17    سلماس - خوي
18    سلماس - خوي
19    سلماس - خوي
20    سلماس - خوي
21    سلماس - خوي
22    سلماس - خوي
23    سلماس - خوي
24    سلماس - خوي
25    سلماس - خوي
26    سلماس - خوي
27    سلماس - خوي
28    سلماس - خوي
29    سلماس - خوي
30    سلماس - خوي
31    سلماس - خوي
32    سلماس - خوي
33    سلماس - خوي
34    سلماس - خوي
35    سلماس - خوي
36    سلماس - خوي
37    سلماس - خوي
38    سلماس - خوي
Name: name, dtype: object",99031
953851,هنديجان - ديلم,98921
363677,ديلم - هنديجان (خروجي استان),98909
184256,ماهدشت - كرج,98838
513110,اراك - خمين,98716
544751,املش - شلمان,98362
153221,بوئين زهرا - اشتهارد,98328
183157,جاده قديم قزوين - کرج (آبيک),98311
364553,اهواز - کمربندي شوشتر (پل کابلي شوشتر),98288
713202,اسلام آباد - دالاهو,98204
833201,ايوان - اسلام‌آباد (ايوان - زرنه),98057
573966,محمديار - درگه سنگ (سه راهي محمديار),98011
263551,نير - سراب (سراب),97884
453701,باغين - رفسنجان,97817
913108,نير - سراب (نير),97684
773558,پاتاوه - قرح,97676
513661,بوئين زهرا - ساوه,97395
314851,تربت‌جام - فريمان (فريمان),97372
853362,بهبهان - گچساران (خيرآباد - گچساران),97211
813601,بروجرد - توره (سه‌راهي بروجرد),97144
363702,بهبهان - ديلم (خروجي خوزستان),97144
513851,دليجان - محلات,96721
613253,بمپور - ايرانشهر (ايرانشهر),96709
813652,سه راهي چالان چولان - بروجرد,96698
833154,بدره - ايلام,96178
323158,اسفراين - سه راهي ايرج,96105
363607,هنديجان - ديلم,96077
733107,سنندج - حسين آباد,95845
773220,سه راهي خوزستان - کيان,95749
953852,بهبهان - ديلم,95664
363106,حميديه - سوسنگرد,95572
813602,بروجرد - سه راهي چالان چولان,95374
953801,ديلم - هنديجان,95141
183107,جاده قديم کرج - قزوين (آبيک),95092
453567,زاهدان - بم,95028
513801,محلات - دليجان,95006
543220,رشت - لاکان,94913
953504,خورموج - کنگان (خورموج),94629
263501,سراب - نير (سراب),94548
873404,آزادراه قم - گرمسار (گرمسار),94547
453702,انار - رفسنجان,94313
264553,تسوج - شبستر,94078
153252,ساوه - بوئين‌زهرا,93876
733465,ديواندره - سقز,93733
833104,ايلام - بدره,93259
733463.0,سقز- بانه (بانه),93006
643252,جاسک - ميناب,92782
813178,کوهدشت - دوره چگني,92704
733102,سنندج - دهگلان,92529
853303,گچساران - بهبهان (سعادت آباد),92415
113201,آزادراه قم - گرمسار (چرمشهر),92122
853312,گچساران - بهبهان (گچساران - خيرآباد),92111
363657,ديلم - هنديجان,92044
143120,جمکران - قم (بلوار پيامبر اعظم),91932
413157,محور قديم فيروزآباد - جم (فيروزآباد),91856
913158,سراب - نير (نير),91711
313854,تايباد - تربت‌حيدريه (تربت‌حيدريه),91622
573155,اروميه - اشنويه (اروميه),91562
263103,تبريز - جزيره اسلامي,91371
153251.0,بوئين‌زهرا - قزوين,91317
453601,بردسير - باغين,91199
953201.0,چغادک - خورموج (خورموج),91193
573202,اروميه - جزيره اسلامي (پل ميانگذر درياچه),91020
643162.0,سه‌راهي فارياب - سه‌راهي چاه اسماعيل,90569
733157,حسين آباد - سنندج,90382
733415,سقز - ديواندره,90268
143187,آزادراه گرمسار - قم (چرمشهر - عوارضي قم),90150
362113.0,مسجدسليمان - شوشتر (مسجدسليمان - سه‌راهي گاو سوار),89965
153202,بوئين‌زهرا - ساوه,89935
453980,سيرجان - شهربابک (شهربابک),89901
313804,تربت‌حيدريه - تايباد (تربت‌حيدريه),89865
643110,بندرعباس - لار (سه‌راهي کهورستان - سه‌راهي بستک),89766
643126,سه راه بندرپل - بندرپل,89632
513704,شازند - سه راهي شازند,89590
263902,سرچم - اردبيل (سرچم),89549
313302,مشهد - فريمان (عوارضي فريمان),89103
573252,جزيره اسلامي - اروميه (پل ميانگذر درياچه),89103
454252,زهکلوت - رودبار,89000
153353.0,آوج - خرمدشت (آوج - سه‌راهي رحيم‌آباد),88719
753551,سه‌راهي روعان - رزن,88602
713252,دالاهو - اسلام آباد,88556
143165,آزادراه گرمسار - قم (قم),88504
364508,شوشتر - دزفول (دزفول),88432
573104,اروميه - تبريز (شهيد کلانتري),88358
543231,خمام - پيربازار,88322
833156,سرابله - ايلام,88274
454202, رودبار - زهکلوت,88225
143163,ورجان - پرديسان,88078
363452,دهدز - ايذه,88030
713403,سه راهي بياشوش - جوانرود,87997
323108,سه راهي ايرج - اسفراين,87920
453752,رفسنجان - انار,87876
164656,کرج - چالوس (کندوان - سياه بيشه),87502
813209,خرم‌آباد - سه‌راهي چالان چولان (مله سرخه),87469
363402,ايذه - دهدز,87399
833251,اسلام‌آباد - ايوان (چهارمله - ايوان),87379
853401,سه‌راهي سميرم - پاتاوه,87302
913268,سه راهي فاراب-هير,87068
143101,جاده قديم قم - کاشان (سه‌راه لنگرود - تقاطع آزادراه),86949
413701,سه‌راهي کوار - جهرم (سه‌راهي کوار - خفر),86736
913906,سه‌راهي لاهرود - مشکين‌شهر,86594
833106,ايلام - سرابله,86579
873454.0,آزادراه گرمسار - قم (گرمسار),86477
263153,جزيره اسلامي - تبريز,86364
773270,کيان - سه راهي خوزستان,86241
453299,چترود - کرمان,86198
364558,دزفول - شوشتر (دزفول),86162
733901,کامياران - پالنگان,86064
813304,پلدختر - بابازيد,85955
143170,قم - جمکران (بلوار پيامبر اعظم),85607
574302,مياندوآب - شاهين‌دژ (مياندوآب),85559
513702,توره - ملاير,85429
813610,اشترينان - ملاير,85400
323206,اسفراين - سبزوار (اسفراين),85335
414108,فسا - داراب,85088
973251,آق قلا - بندرترکمن,84983
733951,پالنگان - کامياران,84900
713453,جوانرود - سه راهي بياشوش,84865
333552,سربيشه - بيرجند (مود - بيرجند),84823
323256,سبزوار - اسفراين (اسفراين),84512
753605,کبودر آهنگ - سه راهي پايگاه نوژه,84449
543281,پيربازار - خمام,84440
953103,بوشهر - گناوه,84373
733413.0,بانه - سقز (بانه),84257
264503,شبستر - تسوج,84224
973201,بندرترکمن - آق قلا,84113
753951,روعان - فامنين,84087
753159,پل123 - فامنين,84052
643202,ميناب - جاسک,83911
953604,جم - فيروزآباد (جم),83907
733202,بانه - سيرانبند,83886
183119,کرج - چالوس (سد کرج),83881
149905,قم - جعفريه (دوربين),83679
713701,دالاهو - سرپل ذهاب,83628
813128,دوره چگني - کوهدشت,83254
363230.0,ملاثاني - مسجدسليمان,82691
334752,بجستان - فردوس (برون),82578
773508,قرح - پاتاوه,82468
363164,ملاثاني - شوشتر,82399
114358.0,آزادراه آبيک - چرمشهر (تقاطع آزادراه تهران - ساوه),82349
913156,سرچم - سه‌راهي خلخال (كجل),82341
153309,عوارضي آزادراه قزوين،زنجان - تاکستان (مجموع گيت ها),82298
753901,فامنين - روعان,82195
613754,چابهار(منطقه آزاد چابهار) - نيکشهر(سه راهي نيکشهر),82125
314701,فردوس - بجستان (بجستان),82124
454103,شهربابک - جوزم (شهربابک),82106
913218,هير-سه راهي فاراب,81968
913203,اردبيل - آبي بيگلو,81655
114308.0,آزادراه چرمشهر - آبيک (تقاطع آزادراه تهران - ساوه),81482
363678,آزادراه اهواز - بندرامام (خروجي بندرامام),81467
853353,بهبهان - گچساران (سعادت آباد),81364
453202,ماهان - بم (سه‌راهي راين - سه‌راهي جيرفت),81065
513752,ملاير - توره,81061
643604,دهبارز - منوجان,81046
773552,دهدز - لردگان,80948
453165,زرند - چترود (ده زيار),80916
643352,عسلويه - پارسيان (بندو - پارسيان),80756
753158,تويسرکان - جوکار,80715
453252,بم - ماهان (سه‌راهي جيرفت - سه‌راهي راين),80618
573751,تسوج - سلماس (سلماس),80379
454153,جوزم - شهربابک (شهربابک),80362
973255,گميشان - بندر ترکمن,80359
363751,گچساران - بهبهان (خيرآباد - بهبهان),80262
364602,مسجدسليمان - شوشتر (سه‌راهي گاو سوار - شوشتر),80254
913253,آبي بيگلو - اردبيل,80170
733252,سيرانبند - بانه,80127
413107,محور قديم جم - فيروزآباد (فيروزآباد),80086
913956,مشکين‌شهر - سه‌راهي لاهرود,79843
213229.0,"0     اصفهان - فلاورجان(کمربندي سپاهان شهر)
1     اصفهان - فلاورجان(کمربندي سپاهان شهر)
2     اصفهان - فلاورجان(کمربندي سپاهان شهر)
3     اصفهان - فلاورجان(کمربندي سپاهان شهر)
4     اصفهان - فلاورجان(کمربندي سپاهان شهر)
5     اصفهان - فلاورجان(کمربندي سپاهان شهر)
6     اصفهان - فلاورجان(کمربندي سپاهان شهر)
7     اصفهان - فلاورجان(کمربندي سپاهان شهر)
8     اصفهان - فلاورجان(کمربندي سپاهان شهر)
9     اصفهان - فلاورجان(کمربندي سپاهان شهر)
10    اصفهان - فلاورجان(کمربندي سپاهان شهر)
11    اصفهان - فلاورجان(کمربندي سپاهان شهر)
12    اصفهان - فلاورجان(کمربندي سپاهان شهر)
13    اصفهان - فلاورجان(کمربندي سپاهان شهر)
14    اصفهان - فلاورجان(کمربندي سپاهان شهر)
15    اصفهان - فلاورجان(کمربندي سپاهان شهر)
16    اصفهان - فلاورجان(کمربندي سپاهان شهر)
17    اصفهان - فلاورجان(کمربندي سپاهان شهر)
18    اصفهان - فلاورجان(کمربندي سپاهان شهر)
19    اصفهان - فلاورجان(کمربندي سپاهان شهر)
20    اصفهان - فلاورجان(کمربندي سپاهان شهر)
21    اصفهان - فلاورجان(کمربندي سپاهان شهر)
22    اصفهان - فلاورجان(کمربندي سپاهان شهر)
23    اصفهان - فلاورجان(کمربندي سپاهان شهر)
24    اصفهان - فلاورجان(کمربندي سپاهان شهر)
25    اصفهان - فلاورجان(کمربندي سپاهان شهر)
26    اصفهان - فلاورجان(کمربندي سپاهان شهر)
27    اصفهان - فلاورجان(کمربندي سپاهان شهر)
28    اصفهان - فلاورجان(کمربندي سپاهان شهر)
29    اصفهان - فلاورجان(کمربندي سپاهان شهر)
30    اصفهان - فلاورجان(کمربندي سپاهان شهر)
31    اصفهان - فلاورجان(کمربندي سپاهان شهر)
32    اصفهان - فلاورجان(کمربندي سپاهان شهر)
33    اصفهان - فلاورجان(کمربندي سپاهان شهر)
34    اصفهان - فلاورجان(کمربندي سپاهان شهر)
35    اصفهان - فلاورجان(کمربندي سپاهان شهر)
36    اصفهان - فلاورجان(کمربندي سپاهان شهر)
37    اصفهان - فلاورجان(کمربندي سپاهان شهر)
38    اصفهان - فلاورجان(کمربندي سپاهان شهر)
Name: name, dtype: object",79787
753754,اراک - ملاير,79676
813901,کوهدشت - سه راهي زانوگه,79669
363157,اهواز - رامهرمز(رامهرمز),79663
953662,بردستان - سه راهي دير,79437
913503,اردبيل - مشکين‌شهر (سه‌راهي مشکين‌شهر - لاهرود),79365
833151,ايوان - چوار,79326
573701,سلماس - تسوج (سلماس),79068
313157,کلات - مشهد (سه‌راه کارده),78997
643160,لار - بندرعباس (سه‌راهي بستک - سه‌راهي کهورستان),78879
753501,رزن - سه‌راهي روعان,78806
143113,پرديسان - ورجان,78753
453655,بافت - جيرفت (پليس‌راه),78714
643351,بندرلنگه - بندر خمير,78656
453115,چترود - زرند (ده زيار),78652
414701,لامرد - مهر,78607
833101,چوار - ایوان,78575
413217,سروستان - فسا (سروستان - سه‌راهي فسا),78323
143186,جاده قديم ساوه - سلفچگان (سلفچگان),78251
613704,نيکشهر(سه راهي نيکشهر) - چابهار(منطقه آزاد چابهار),78222
364652,شوشتر - مسجدسليمان (شوشتر - سه‌راهي گاو سوار),78205
334951,گناباد - قائن (خضري - قائن),78010
773502,لردگان - دهدز,77996
363107,رامهرمز - اهواز(رامهرمز),77908
733708,مريوان - سروآباد,77894
414602,لار - جهرم,77869
453295,اختيار آباد - کرمان,77770
913553,مشکين‌شهر - اردبيل (لاهرود - سه‌راهي مشکين‌شهر),77685
183169,چالوس - کرج (سد کرج),77664
453205,سه راهي راين - کرمان(ماهان),77277
643302,پارسيان - عسلويه (پارسيان - بندو),76795
153138,شهر صنعتي البرز - آبيک (قبل از عوارضي2),76629
813951,سه راهي زانوگه - کوهدشت,76559
973205,بندر ترکمن - گميشان,76377
153402,آبيک- زياران,76305
753655,سه راهي پايگاه نوژه - کبودر آهنگ,76288
314351,بردسکن - سبزوار (سبزوار),76042
414751,مهر - لامرد,75973
574352,شاهين‌دژ - مياندوآب (مياندوآب),75961
313806,فيض‌آباد - بجستان (فيض‌آباد),75935
713552,ثلاث سرپل ذهاب,75844
413851.0,بندر عباس - داراب,75580
453754,شهربابک - انار(انار),75508
213968,دهاقان(گلشن)- شهرضا,75496
314301,سبزوار - بردسکن (سبزوار),75443
314751,بجستان - فردوس (بجستان),75279
263952,اردبيل - سرچم (سرچم),75196
544357,ماسوله - فومن,75162
973151,جاده قديم کردکوي - گرگان,75156
953612,سه راهي دير - بردستان,75079
453245,کرمان - اختيار آباد,74795
313856,بجستان - فيض‌آباد (فيض‌آباد),74731
263601,هشترود - مراغه (مراغه),74663
953153,گناوه - بوشهر,74656
113251,آزادراه گرمسار - قم (چرمشهر),74521
613451,خاش - زاهدان (زاهدان),74496
313107,مشهد - کلات (سه‌راه کارده),74488
453160,زرند - چترود (چترود),74481
153452,زياران- آبيک,74425
334702,فردوس - بجستان (برون),74423
113229,جاده قديم تهران به قم(حسن آباد),74355
414702,مهر - گله دار,74334
453110,چترود - زرند (چترود),74247
413502,استهبان - فسا (استهبان - سه‌راهي فسا),74169
334901,قائن - گناباد (قائن - خضري),74169
643654,منوجان - دهبارز,74137
454253,رودان - کهنوج,73983
453605,جيرفت - بافت (پليس‌راه),73750
164301,جويبار - قائمشهر,73737
543501,جاده قديم رستم‌آباد - رودبار,73724
213279.0,"0     فلاورجان - اصفهان (کمربندي سپاهان شهر)
1     فلاورجان - اصفهان (کمربندي سپاهان شهر)
2     فلاورجان - اصفهان (کمربندي سپاهان شهر)
3     فلاورجان - اصفهان (کمربندي سپاهان شهر)
4     فلاورجان - اصفهان (کمربندي سپاهان شهر)
5     فلاورجان - اصفهان (کمربندي سپاهان شهر)
6     فلاورجان - اصفهان (کمربندي سپاهان شهر)
7     فلاورجان - اصفهان (کمربندي سپاهان شهر)
8     فلاورجان - اصفهان (کمربندي سپاهان شهر)
9     فلاورجان - اصفهان (کمربندي سپاهان شهر)
10    فلاورجان - اصفهان (کمربندي سپاهان شهر)
11    فلاورجان - اصفهان (کمربندي سپاهان شهر)
12    فلاورجان - اصفهان (کمربندي سپاهان شهر)
13    فلاورجان - اصفهان (کمربندي سپاهان شهر)
14    فلاورجان - اصفهان (کمربندي سپاهان شهر)
15    فلاورجان - اصفهان (کمربندي سپاهان شهر)
16    فلاورجان - اصفهان (کمربندي سپاهان شهر)
17    فلاورجان - اصفهان (کمربندي سپاهان شهر)
18    فلاورجان - اصفهان (کمربندي سپاهان شهر)
19    فلاورجان - اصفهان (کمربندي سپاهان شهر)
20    فلاورجان - اصفهان (کمربندي سپاهان شهر)
21    فلاورجان - اصفهان (کمربندي سپاهان شهر)
22    فلاورجان - اصفهان (کمربندي سپاهان شهر)
23    فلاورجان - اصفهان (کمربندي سپاهان شهر)
24    فلاورجان - اصفهان (کمربندي سپاهان شهر)
25    فلاورجان - اصفهان (کمربندي سپاهان شهر)
26    فلاورجان - اصفهان (کمربندي سپاهان شهر)
27    فلاورجان - اصفهان (کمربندي سپاهان شهر)
28    فلاورجان - اصفهان (کمربندي سپاهان شهر)
29    فلاورجان - اصفهان (کمربندي سپاهان شهر)
30    فلاورجان - اصفهان (کمربندي سپاهان شهر)
31    فلاورجان - اصفهان (کمربندي سپاهان شهر)
32    فلاورجان - اصفهان (کمربندي سپاهان شهر)
33    فلاورجان - اصفهان (کمربندي سپاهان شهر)
34    فلاورجان - اصفهان (کمربندي سپاهان شهر)
35    فلاورجان - اصفهان (کمربندي سپاهان شهر)
36    فلاورجان - اصفهان (کمربندي سپاهان شهر)
37    فلاورجان - اصفهان (کمربندي سپاهان شهر)
38    فلاورجان - اصفهان (کمربندي سپاهان شهر)
Name: name, dtype: object",73701
213952.0,سميرم - شهرضا,73600
913954,اردبيل - گرمي (سه‌راه مشکين‌شهر - رضي),73595
363280.0,مسجدسليمان - ملاثاني,73593
753704,ملاير - اراک,73495
813259,سه‌راهي چالان چولان - خرم‌آباد (مله سرخه),73426
713502,سرپل ذهاب - ثلاث,73338
453707,رفسنجان - سرچشمه,73317
333551,عرب‌آباد - بيرجند (خوسف),73172
953654,فيروزآباد - جم (جم),73054
143102,جاده قديم قم - تهران (قم - شکوهيه),73052
364603,سه راهي لالي - لالي (پل کابلي),73028
143104,سلفچگان - دليجان (سلفچگان),72885
813251,نورآباد - فيروزآباد,72850
363258,کمربندي اهواز( شرق به غرب ),72846
544307,فومن - ماسوله,72809
733351,زنجان - بيجار (بيجار),72775
164601,چالوس - کرج (چالوس - دوآب),72729
613401,زاهدان - خاش (زاهدان),72705
643195,هورمودر - سه‌راه بابا غلام,72657
713156,کنارگذر شرقي کرمانشاه (اسلام آباد - بيستون),72626
413552,فسا - استهبان (سه‌راهي فسا - استهبان),72477
153359,عوارضي تاکستان - آزادراه قزوين،زنجان (مجموع گيت ها),72183
313352,فريمان - مشهد (عوارضي فريمان),72139
454264,منوجان - کهنوج,72120
213918,شهرضا - دهاقان(گلشن),72024
153123,قزوين - معلم کلايه,71998
153139,رمپ پل حسين آباد (ورودي به آزادراه رشت),71984
213902.0,شهرضا - سميرم,71908
713601,بيستون - ميان راهان,71896
363401,دهدز - لردگان (دهدز),71845
364503,کمربندي شوشتر - اهواز (پل کابلي شوشتر),71492
713751,سرپل ذهاب - دالاهو,71359
573502,خوي - سلماس,71304
753108,جوکار - تويسرکان,71194
163355,کياکلا - بابل,71187
913106,سه‌راهي خلخال - سرچم (كجل),70998
713651,ميان راهان - بيستون,70900
313855,مهنه - فيض‌آباد,70867
753753,بروجرد - ملاير,70794
813201,فيروزآباد - نورآباد,70696
414358,قير - فيروز آباد,70694
213452,گلپايگان - خوانسار(وانشان),70648
213651,داران - اليگودرز (داران - بويين مياندشت),70608
733301,بيجار - زنجان (بيجار),70547
313109,جاده قديم مشهد - باغچه,70456
413801.0,داراب - بندر عباس,70227
613156,سه‌راهي دشتک - زاهدان,70116
413553,نيريز - استهبان,70063
263651,مراغه - هشترود (مراغه),69985
143154,دليجان - سلفچگان (سلفچگان),69924
643145,سه‌راه بابا غلام - هورمودر,69840
315503,گناباد - مهنه (مهنه),69833
813354,بابازيد - پلدختر,69788
853306,باشت - چرام,69614
215255.0,بروجن - مبارکه (قمشلو),69563
573353,سردشت - پيرانشهر,69552
213402,خوانسار - گلپايگان (وانشان),69538
643180,اسکله شهيد رجايي - سه راهي خونسرخ,69526
213601,اليگودرز - داران (بويين مياندشت - داران),69515
153173,معلم کلايه - قزوين,69371
873254,چشمه علي - دامغان,69359
573303,پيرانشهر - سردشت,69334
313853,رشتخوار - تربت حيدريه,69329
773501,گوشکي - مالخليفه,69111
314304,سبزوار - اسفراين (سبزوار),69065
314354,اسفراين - سبزوار (سبزوار),69004
143164,نيزار - قم,68890
733758,سروآباد - مريوان,68869
313803,تربت حيدريه - رشتخوار,68632
333282.0,خوسف - بيرجند (کمربندي غربي),68516
713203,اسلام‌آباد - ايوان (اسلام‌آباد - سرمست),68468
953667,پارسيان - عسلويه (مرز استان),68328
153258,دانسفهان - تاکستان,68173
334751,ديهوک - فردوس (فردوس),68165
414752,گله دار - مهر,68105
913904,گرمي - اردبيل (رضي - سه‌راه مشکين‌شهر),67944
643301,بندرخمير - بندرلنگه,67886
413503,استهبان - نيريز,67866
813151,پلدختر - خرم‌آباد (خرم‌آباد),67311
315402,کاشمر - بردسکن,67244
315452,بردسکن - کاشمر,67128
773507,لردگان - دهدز (تونل قتح),67019
263157,جاده قديم تبريز - بستان‌آباد,67013
833273,مهران - ايلام (صالح آباد),66905
453954,بافت - سيرجان (سيرجان),66877
313751,تايباد - تربت‌جام (تربت‌جام),66839
315553,مهنه - گناباد (مهنه),66505
164651,کرج - چالوس (دوآب - چالوس),66490
773304,سفيددشت - زرين شهر,66370
753107,همدان - گلتپه,66321
453704,انار - شهربابک (انار),66314
363451,لردگان - دهدز (دهدز),66022
163160,کياسر - ساري (گرماب),65999
333501.0,بيرجند - عرب‌آباد (خوسف),65974
363651,آبادان - بندر امام خميني (خوردورق),65934
363628,آزادراه بندرامام - اهواز (خروجي بندرامام),65914
143151,جاده قديم کاشان - قم (تقاطع آزادراه - سه‌راه لنگرود),65885
453705,رفسنجان - نوق,65828
873204,دامغان - چشمه علي,65794
153208,تاکستان - دانسفهان,65674
164621,عباس آباد - کلاردشت,65552
143119,جمکران - پل جاده کاشان,65388
613106,زاهدان - سه‌راهي دشتک,65381
414652,جهرم - لار,65216
574105,سه‌راهي ايواغلي - ماکو (قره ضياءالدين - مرگنلر),65193
953616,عسلويه - لامرد(مرز استان),65165
143112,سه راه لنگرود - کهک,65074
543751,کلان کلايه - املش,65050
313102,مشهد - سرخس (مشهد - رضويه),65013
153141,آوج - زرن (سلطانبلاغ),64997
454203,کهنوج - رودان,64994
753157,گلتپه - همدان,64920
314303,سبزوار - قوچان (سبزوار - سلطان‌آباد),64801
163206,بابلسر - زرگرشهر,64757
364653,لالي - سه راهي لالي (پل کابلي),64740
163256,زرگرشهر - بابلسر,64713
414651,بندرعباس - لار,64650
853153,سپيدان - ياسوج,64646
214503,زرين‌شهر - سفيددشت,64397
364102,شادگان - سربندر,64293
953617,عسلويه - پارسيان (مرز استان),64129
454254,قلعه گنج - کهنوج,64052
143301,جمکران - کوه خضر,63996
643130,سه راهي خونسرخ - اسکله شهيد رجايي,63992
613507,زابل - سه راهي دشتک,63755
543701,املش - کلان کلايه,63716
263754,ايواغلي - مرند (سه‌راه ايواغلي - کشکسراي),63683
313110,مشهد - سرخس (رضويه - آبروان),63678
163110,ساري - کياسر (گرماب),63660
114102,جاده قديم تهران - ساوه (رباط‌کريم - پرند),63597
214553,سفيددشت - زرين‌شهر,63456
263704,مرند - ايواغلي (کشکسراي - سه‌راه ايواغلي),63435
813101,خرم‌آباد - پلدختر (خرم‌آباد),63432
164671,کلاردشت - عباس آباد,63383
333451,گناباد - قائن (گناباد - خضري),63338
713903,کنگاور - تويسرکان,63202
953666,لامرد - عسلويه(مرز استان),63159
813551,دورود - ازنا,63130
214210,قمصر - کاشان,63037
453755,نوق - رفسنجان,63035
513609,جاده قديم ساوه - سلفچگان (ساوه - آوه),62986
713953,تويسرکان - کنگاور,62915
574502,اروميه - مهاباد (حيدرآباد - محمديار),62901
773354,زرين شهر - سفيددشت,62897
214260,کاشان - قمصر,62876
773110,جونقان - سه راهي جونقان,62867
113262,تهران - امام زاده داوود,62864
313160,سرخس - مشهد (آبروان - رضويه),62831
364402,رامهرمز - سه راهي آغاجاري,62815
773557,دهدز - لردگان (تونل فتح),62568
513659,جاده قديم سلفچگان - ساوه (آوه - ساوه),62556
454214,کهنوج - منوجان,62550
713302,پاوه - نوسود,62451
543232,امامزاده هاشم - رستم آباد (جاده قديم),62386
543952,خلخال - اسالم (اسالم),61987
853103,ياسوج - سپيدان,61916
454204,کهنوج - قلعه گنج,61857
913451,سه راهي بيله سوار - بيله سوار,61777
913401,بيله سوار - سه راهي بيله سوار,61742
613509,زهک-مرز ميلک,61546
753109,فامنين - پل 123,61462
153191,زرن - آوج (سلطانبلاغ),61440
973556,سه راهي کلاله - گنبد,61391
214691.0,نيك آباد - بهارستان,61350
215205.0,مبارکه - بروجن (قمشلو),61152
264453,ميانه - بستان آباد,61098
184201,اشتهارد - بوئين زهرا,61038
953655,کنگان - دير,60779
263402.0,اهر - کليبر,60664
853356.0,چرام - باشت,60627
913405,جعفرآباد - پارس آباد,60535
574155,ماکو - سه‌راهي ايواغلي (مرگنلر - قره ضياءالدين),60398
973252,سه راهي يساقي - بندر ترکمن,60234
573851,ماکو - سه‌راهي ايواغلي (قره ضياءالدين - ايواغلي),60221
513454,اليگودرز - خمين,60220
574552,مهاباد - اروميه (محمديار - حيدرآباد),60044
913455,پارس آباد - جعفرآباد,60027
315552,قائن - گناباد (گناباد),59957
973502,گنبد - اينچه برون,59916
113212.0,امام زاده داوود - تهران,59707
333512,بيرجند - سربيشه (مود - سربيشه),59662
