code,name,est_sum_total_est
413751,جهرم - سه‌راهي کوار (خفر - سه‌راهي کوار),239643
143251,جمکران - قم (بلوار انتظار),239301
143136,جاده قديم سلفچگان - ساوه (سلفچگان),239030
414614,لار - جهرم (متناظر توزين),238483
163403,بابلسر - بهنمير,238440
643127,آزادراه ايسين - دشت امام,237458
833106,ايلام - سرابله,237001
973954,جنگل گلستان - تنگراه,236870
215151,دليجان - ميمه (ميمه),236771
773270,کيان - سه راهي خوزستان,236439
773220,سه راهي خوزستان - کيان,236420
453115,چترود - زرند (ده زيار),236356
323108,سه راهي ايرج - اسفراين,236178
643160,لار - بندرعباس (سه‌راهي بستک - سه‌راهي کهورستان),235963
773353,مبارکه - بروجن (بروجن),235584
853264,پاتاوه - ياسوج (کمربندي ياسوج ),235454
453299,چترود - کرمان,235401
913253,آبي بيگلو - اردبيل,234708
643107,بندرعباس - بندرپل,234528
753951,روعان - فامنين,234524
214254,اردستان - بادرود,234508
773110,جونقان - سه راهي جونقان,234083
213229,اصفهان - فلاورجان(کمربندي سپاهان شهر),234056
413301,آباده - سورمق,233971
323211,کمربندي بجنورد (شرق به غرب),233771
214902.0,آزادراه نطنز - اصفهان (نطنز),233106
313805,فيض‌آباد - مهنه,232742
364751,آغاجاري - اميديه,232698
363601,بندر امام خميني - آبادان (خوردورق),232600
214901,آزادراه نطنز - اصفهان (عوارضي اصفهان),232416
323309,چمن بيد - جنگل گلستان (چشمه خان),232307
184264.0,آزادراه چرمشهر - آبيک (بعد از عوارضي),231679
573557,مرند - ايواغلي,230886
973251,آق قلا - بندرترکمن,230575
264402,سراب - بستان آباد,230198
364558,دزفول - شوشتر (دزفول),229698
414752,گله دار - مهر,229656
973255,گميشان - بندر ترکمن,229632
413701,سه‌راهي کوار - جهرم (سه‌راهي کوار - خفر),228786
453110,چترود - زرند (چترود),228534
643176,بندر پل - سه راه بندرپل,228524
453517,بم - زاهدان,227774
853303,گچساران - بهبهان (سعادت آباد),227465
364508,شوشتر - دزفول (دزفول),227373
363651,آبادان - بندر امام خميني (خوردورق),227318
214561,آزادراه نجف‌آباد - زرين‌شهر,227247
813304,پلدختر - بابازيد,227052
933803,کمربندي غربي ميبد - اردکان,226672
323354.0,چمن بيد - آشخانه (چمن بيد),226641
453295,اختيار آباد - کرمان,226064
413107.0,محور قديم جم - فيروزآباد (فيروزآباد),225932
413151,کوار - سه راهي سياخ دارنگون,225470
643352,عسلويه - پارسيان (بندو - پارسيان),224533
513611,ساوه - بوئين زهرا,223978
753901,فامنين - روعان,222970
363678,آزادراه اهواز - بندرامام (خروجي بندرامام),222901
362163,شوشتر - مسجدسليمان (سه‌راهي گاو سوار - مسجدسليمان),222894
333451,گناباد - قائن (گناباد - خضري),222737
263153,جزيره اسلامي - تبريز,222489
673451,آزادراه تبريز - زنجان (مرز استان - سرچم),222427
543231,خمام - پيربازار,222392
213252,نايين - اردستان(سه‌راهي اردستان ),221727
323302,چمن بيد - جنگل گلستان (رباط قره بيل),221719
613290,بم - زاهدان (کمربندي زاهدان),221664
643177,آزادراه دشت امام - ايسين,221517
813660,ملاير - اشترينان,220194
413101,سه راهي سياخ دارنگون - کوار,220077
163151,کياسر - ساري (شکتا),219862
453160,زرند - چترود (چترود),219840
363851,شلمچه - خرمشهر (پايانه مرزي),219791
362113,مسجدسليمان - شوشتر (مسجدسليمان - سه‌راهي گاو سوار),219771
573507,ايواغلي - مرند,219651
184214.0,آزادراه آبيک - چرمشهر (قبل از عوارضي),219363
143301,جمکران - کوه خضر,218593
753203.0,اسد آباد - کنگاور,218581
574161,پلدشت - مرگنلر,218205
263103,تبريز - جزيره اسلامي,217774
363107,رامهرمز - اهواز(رامهرمز),217398
813178,کوهدشت - دوره چگني,217188
973151,جاده قديم کردکوي - گرگان,215691
163355,کياکلا - بابل,215467
713502,سرپل ذهاب - ثلاث,215390
733202,بانه - سيرانبند,215031
953102,بوشهر - دير (عامري),214931
153359,عوارضي تاکستان - آزادراه قزوين،زنجان (مجموع گيت ها),214797
543281,پيربازار - خمام,214626
713701,دالاهو - سرپل ذهاب,214398
363627,هنديجان - ديلم (خروجي استان),213966
643202,ميناب - جاسک,213101
613240,زاهدان- بم (کمربندي زاهدان),212901
913956,مشکين‌شهر - سه‌راهي لاهرود,212877
733101,کامياران - سه راهي موچش,212695
313853,رشتخوار - تربت حيدريه,212597
313803,تربت حيدريه - رشتخوار,212344
214953,کاشان - اردستان (موغار),212127
643145,سه‌راه بابا غلام - هورمودر,212001
574105,سه‌راهي ايواغلي - ماکو (قره ضياءالدين - مرگنلر),211998
214204,بادرود - اردستان (متناظر توزين),211807
184251,بوئين زهرا - اشتهارد,211655
643126,سه راه بندرپل - بندرپل,211410
313701,تربت‌جام - تايباد (تربت‌جام),211386
323204,گرمه - جاجرم,211176
313751,تايباد - تربت‌جام (تربت‌جام),211033
574453,نقده - سه راهي حيدر آباد,210913
773160,سه راهي جونقان - جونقان,210808
143180,دليجان - سلفچگان (مجتمع دلفين),210469
363752,ديلم - بهبهان (ورودي خوزستان),210216
414701,لامرد - مهر,210181
214951,آزادراه اصفهان - نطنز (عوارضي اصفهان),209965
643195,هورمودر - سه‌راه بابا غلام,209633
323206,اسفراين - سبزوار (اسفراين),209590
643252,جاسک - ميناب,209477
453202,ماهان - بم (سه‌راهي راين - سه‌راهي جيرفت),209445
114358,آزادراه آبيک - چرمشهر (تقاطع آزادراه تهران - ساوه),208672
323254,جاجرم - گرمه,208495
713751,سرپل ذهاب - دالاهو,208475
973904,تنگراه - جنگل گلستان,208229
313855,مهنه - فيض‌آباد,208124
513661,بوئين زهرا - ساوه,207700
813610,اشترينان - ملاير,207693
214657,عقدا - نائين (نائين),207498
613704,نيکشهر(سه راهي نيکشهر) - چابهار(منطقه آزاد چابهار),207413
953802,ديلم - بهبهان,206784
323359,جنگل گلستان - چمن بيد (چشمه خان),206735
453755,نوق - رفسنجان,206189
933251,نائين - عقدا (عقدا),205735
453705,رفسنجان - نوق,205665
323352,جنگل گلستان - چمن بيد (رباط قره بيل),205616
753551,سه‌راهي روعان - رزن,205569
143137,آزادراه قم - گرمسار (عوارضي قم - چرمشهر),205547
153208,تاکستان - دانسفهان,205077
215101,ميمه - دليجان (ميمه),205036
163861,دوهزار - تنکابن,205015
733252,سيرانبند - بانه,204736
143163,ورجان - پرديسان,204289
323256,سبزوار - اسفراين (اسفراين),204054
363702,بهبهان - ديلم (خروجي خوزستان),203932
753158,تويسرکان - جوکار,203929
713403,سه راهي بياشوش - جوانرود,203678
143113.0,پرديسان - ورجان,203355
163305,بابل - کياکلا,203291
643130,سه راهي خونسرخ - اسکله شهيد رجايي,203261
753501,رزن - سه‌راهي روعان,203224
673409,عوارضي آزادراه زنجان،تبريز - سرچم (مجموع گيت ها),203074
574155,ماکو - سه‌راهي ايواغلي (مرگنلر - قره ضياءالدين),202794
214691,نيك آباد - بهارستان,202360
643302,پارسيان - عسلويه (پارسيان - بندو),202158
953801,ديلم - هنديجان,202057
973205,بندر ترکمن - گميشان,201922
913906,سه‌راهي لاهرود - مشکين‌شهر,201757
153402,آبيک- زياران,201621
163811,تنکابن - دوهزار,201218
163256,زرگرشهر - بابلسر,201026
453707,رفسنجان - سرچشمه,200804
953852,بهبهان - ديلم,200311
114308,آزادراه چرمشهر - آبيک (تقاطع آزادراه تهران - ساوه),200113
184252,اشتهارد - ماهدشت,199851
413157.0,محور قديم فيروزآباد - جم (فيروزآباد),199336
573151,مهاباد - اروميه (رشکان - اروميه),199153
333282,خوسف - بيرجند (کمربندي غربي),198842
733758,سروآباد - مريوان,198751
313157,کلات - مشهد (سه‌راه کارده),198703
414702,مهر - گله دار,198575
363154,ملاثاني - اهواز,198457
853311,ياسوج - باباميدان (باباميدان),198394
143187,آزادراه گرمسار - قم (چرمشهر - عوارضي قم),197999
613754,چابهار(منطقه آزاد چابهار) - نيکشهر(سه راهي نيکشهر),197927
953851,هنديجان - ديلم,197853
113201,آزادراه قم - گرمسار (چرمشهر),197753
833223,ايلام - مهران (صالح آباد),197271
214641,بهارستان - نيك آباد,197245
933763,انار - مهريز (مرز استان),197176
613451,خاش - زاهدان (زاهدان),196737
573101,اروميه - مهاباد (اروميه - رشکان),196111
413502.0,استهبان - فسا (استهبان - سه‌راهي فسا),196034
413304,صفاشهر - سورمق,195703
753159.0,پل123 - فامنين,195406
364102,شادگان - سربندر,195259
363157,اهواز - رامهرمز(رامهرمز),194863
733607,دهگلان - موچش,194795
313120,جاده قديم مشهد - چناران,194154
973254,کردکوي - بندر ترکمن,193373
753655,سه راهي پايگاه نوژه - کبودر آهنگ,193238
313107,مشهد - کلات (سه‌راه کارده),192816
673555,کمربندي خرمدره - ابهر,192719
363208,کمربندي اهواز (غرب به شرق ),192654
733222,سه راهي موچش - سنندج (متناظر توزين),192449
733708,مريوان - سروآباد,192200
713552,ثلاث سرپل ذهاب,192017
364455,رامشير (سه راه سرانجام) - ماهشهر,191870
853306,باشت - چرام,191836
673459,عوارضي سرچم - آزادراه زنجان،تبريز (مجموع گيت ها),191790
953103,بوشهر - گناوه,191499
913503,اردبيل - مشکين‌شهر (سه‌راهي مشکين‌شهر - لاهرود),191493
913553,مشکين‌شهر - اردبيل (لاهرود - سه‌راهي مشکين‌شهر),191372
364503,کمربندي شوشتر - اهواز (پل کابلي شوشتر),191297
363677,ديلم - هنديجان (خروجي استان),191132
513702,توره - ملاير,191090
164156,فيروزکوه - قائمشهر (گرزين خيل - پل سفيد),191079
853361,باباميدان - ياسوج (باباميدان),191006
753108,جوکار - تويسرکان,190381
313110,مشهد - سرخس (رضويه - آبروان),190050
813259,سه‌راهي چالان چولان - خرم‌آباد (مله سرخه),189659
933201,عقدا - نائين (عقدا) (متناظر توزين),189493
953604,جم - فيروزآباد (جم),188926
753605,کبودر آهنگ - سه راهي پايگاه نوژه,188712
363402,ايذه - دهدز,188465
573252,جزيره اسلامي - اروميه (پل ميانگذر درياچه),188461
413503.0,استهبان - نيريز,188459
143186,جاده قديم ساوه - سلفچگان (سلفچگان),188420
263754,ايواغلي - مرند (سه‌راه ايواغلي - کشکسراي),187749
713601,بيستون - ميان راهان,187728
613401,زاهدان - خاش (زاهدان),187370
113212,امام زاده داوود - تهران,186878
773164,کمربندي سامان (آرامستان) - شهرکرد,186783
153258,دانسفهان - تاکستان,186474
334901,قائن - گناباد (قائن - خضري),186411
313160,سرخس - مشهد (آبروان - رضويه),185922
513752,ملاير - توره,185639
364405,ماهشهر - رامشير(سه راه سرانجام),185052
363230,ملاثاني - مسجدسليمان,184974
574301.0,مياندوآب - بوکان (مياندوآب),184225
453296.0,زنگي آباد - کرمان,184079
213801,ابريشم - پيربکران,183837
413851.0,بندر عباس - داراب,183661
263601,هشترود - مراغه (مراغه),183159
153189,رمپ پل حسين آباد (ورودي به جاده قديم قزوين),183134
263704,مرند - ايواغلي (کشکسراي - سه‌راه ايواغلي),182930
263157,جاده قديم تبريز - بستان‌آباد,182877
813901,کوهدشت - سه راهي زانوگه,182753
673268,عوارضي ابهر - آزادراه قزوين،زنجان (مجموع گيت ها),182732
363452,دهدز - ايذه,182692
813602,بروجرد - سه راهي چالان چولان,182391
414705,لامرد - احشام,182388
143165,آزادراه گرمسار - قم (قم),181905
573801,سه‌راهي ايواغلي - ماکو (ايواغلي - قره ضياءالدين),181667
643604,دهبارز - منوجان,181427
413552.0,فسا - استهبان (سه‌راهي فسا - استهبان),181070
153353,آوج - خرمدشت (آوج - سه‌راهي رحيم‌آباد),181061
813354,بابازيد - پلدختر,181048
213902,شهرضا - سميرم,180165
113262,تهران - امام زاده داوود,180066
713453,جوانرود - سه راهي بياشوش,180037
263651,مراغه - هشترود (مراغه),180028
574351.0,بوکان - مياندوآب (مياندوآب),179922
753704,ملاير - اراک,179758
413553.0,نيريز - استهبان,179641
513659,جاده قديم سلفچگان - ساوه (آوه - ساوه),179638
153452,زياران- آبيک,179439
215255,بروجن - مبارکه (قمشلو),179292
364602,مسجدسليمان - شوشتر (سه‌راهي گاو سوار - شوشتر),179207
953153,گناوه - بوشهر,179205
153257,دانسفهان - بوئين‌زهرا (متناظر توزين),179168
364152,سربندر - شادگان,179113
953654,فيروزآباد - جم (جم),178988
574502,اروميه - مهاباد (حيدرآباد - محمديار),178902
453246.0,کرمان - زنگي آباد,178815
364353,هويزه - سوسنگرد,178773
643301,بندرخمير - بندرلنگه,178597
213851,پيربکران - ابريشم,178360
613509,زهک-مرز ميلک,178158
414751,مهر - لامرد,177912
333501,بيرجند - عرب‌آباد (خوسف),177895
213952,سميرم - شهرضا,177889
313102,مشهد - سرخس (مشهد - رضويه),177584
753754,اراک - ملاير,177360
574552,مهاباد - اروميه (محمديار - حيدرآباد),177201
733351,زنجان - بيجار (بيجار),177144
413202.0,آباده - ايزدخواست,176262
414602,لار - جهرم,176114
773553,گوشکي - لردگان (آلوني),175868
643357,بندربستانو - پارسيان,175439
213651,داران - اليگودرز (داران - بويين مياندشت),175206
753753,بروجرد - ملاير,174708
643307,پارسيان - بندر بستانو,174568
973204,بندر ترکمن - کردکوي,174282
414115,خان زنيان - قلات,174275
314301,سبزوار - بردسکن (سبزوار),174238
733301,بيجار - زنجان (بيجار),174136
713651,ميان راهان - بيستون,173689
733951,پالنگان - کامياران,173575
414165,قلات - خان زنيان,173548
183105,کرج - چالوس (گچسر),172221
113251,آزادراه گرمسار - قم (چرمشهر),172128
315402,کاشمر - بردسکن,171904
513609,جاده قديم ساوه - سلفچگان (ساوه - آوه),171902
315452,بردسکن - کاشمر,171692
753703,ملاير - بروجرد,171671
913108,نير - سراب (نير),171654
773502,لردگان - دهدز,171635
643654,منوجان - دهبارز,171544
314351,بردسکن - سبزوار (سبزوار),171482
363258,کمربندي اهواز( شرق به غرب ),171061
333552.0,سربيشه - بيرجند (مود - بيرجند),171058
114304,ورامين - چرمشهر,170765
913954,اردبيل - گرمي (سه‌راه مشکين‌شهر - رضي),170651
413354,سورمق - صفاشهر (متناظر توزين),170411
733901,کامياران - پالنگان,170095
913218,هير-سه راهي فاراب,170055
453954,بافت - سيرجان (سيرجان),169845
213601,اليگودرز - داران (بويين مياندشت - داران),169712
413801.0,داراب - بندر عباس,169073
973556,سه راهي کلاله - گنبد,168670
973252,سه راهي يساقي - بندر ترکمن,168400
773114,شهرکرد - کمربندي سامان (آرامستان),168387
574403,سه راهي حيدر آباد - نقده,168254
973101,جاده قديم گرگان - کردکوي,167294
183119,کرج - چالوس (سد کرج),167248
453904,سيرجان - بافت (سيرجان),166747
263551.0,نير - سراب (سراب),166664
314354,اسفراين - سبزوار (سبزوار),166453
753109,فامنين - پل 123,166413
853153,سپيدان - ياسوج,165835
543170,منطقه آزاد - گورابجير,165798
953617,عسلويه - پارسيان (مرز استان),165629
973506,گنبد - سه راهي کلاله,165243
953666,لامرد - عسلويه(مرز استان),165193
713240,حميل - پلدختر (متناظر توزين),164969
673402,سرچم - اردبيل,164870
953667,پارسيان - عسلويه (مرز استان),164492
314304,سبزوار - اسفراين (سبزوار),164455
143101,جاده قديم قم - کاشان (سه‌راه لنگرود - تقاطع آزادراه),164377
263902,سرچم - اردبيل (سرچم),164239
953616,عسلويه - لامرد(مرز استان),163958
913158,سراب - نير (نير),163957
453802,زرند - رفسنجان (داوران),163934
143104.0,سلفچگان - دليجان (سلفچگان),163927
813169,الشتر - سه راهي الشتر,163777
973552,اينچه برون - گنبد,163733
713253,ايوان - اسلام‌آباد (سرمست - اسلام‌آباد),163690
313152,سرخس - مشهد (رضويه - مشهد),163294
973502,گنبد - اينچه برون,163255
643807,ميناب - بشاگرد,163214
264453,ميانه - بستان آباد,163196
453701,باغين - رفسنجان,163165
573954,بوکان - مهاباد (مهاباد),162960
314353,قوچان - سبزوار (سلطان‌آباد - سبزوار),162860
364652,شوشتر - مسجدسليمان (شوشتر - سه‌راهي گاو سوار),162648
613559,مرز ميلک-زهک,162523
833273,مهران - ايلام (صالح آباد),162449
263501.0,سراب - نير (سراب),162079
184205,اشتهارد - نظرآباد,162067
364402,رامهرمز - سه راهي آغاجاري,161997
574452.0,پيرانشهر - نقده,161765
215205,مبارکه - بروجن (قمشلو),161694
853401,سه‌راهي سميرم - پاتاوه,161535
114354,چرمشهر - ورامين,161118
773304.0,سفيددشت - زرين شهر,161018
313109,جاده قديم مشهد - باغچه,160924
613507,زابل - سه راهي دشتک,160673
573916,درگه سنگ - محمديار (سه راهي محمديار) (متناظر توزين),160646
414656,اوز - گراش,160296
264403,بستان آباد - ميانه,160015
913401,بيله سوار - سه راهي بيله سوار,160005
213202,اردستان - نايين (سه‌راهي اردستان),159635
813201,فيروزآباد - نورآباد,159374
313806,فيض‌آباد - بجستان (فيض‌آباد),159301
574402.0,نقده - پيرانشهر,159118
673701,خدابنده - ابهر (خدابنده),159025
333503,بيرجند - آرين شهر,158673
813119,سه راهي الشتر - الشتر,158469
113601,رباط‌کريم - حسن‌آباد (وهن آباد - جاده قديم قم),158259
853215,بهمئي - بهبهان,158221
913451,سه راهي بيله سوار - بيله سوار,158156
453903,سيرجان - نيريز (سیرجان),158116
143111,قم - قنوات,158096
713203,اسلام‌آباد - ايوان (اسلام‌آباد - سرمست),158089
414606,گراش - اوز,158070
333551,عرب‌آباد - بيرجند (خوسف),158035
314101,خواف - تايباد,157975
733251,سردشت - بانه (بانه),157967
573904,مهاباد - بوکان (مهاباد),157626
673751,ابهر - خدابنده (خدابنده),157444
113860,عوارضي آزادراه پرديس- تهران (فاز11) (مجموع گيت ها),157360
913904,گرمي - اردبيل (رضي - سه‌راه مشکين‌شهر),157256
363355,دهلران - انديمشک (دشت عباس - سه‌راهي دهلران),157253
733802,کامياران - روانسر,157228
143112,سه راه لنگرود - کهک,157077
833154,بدره - ايلام,156680
153252,ساوه - بوئين‌زهرا,156179
453757,سرچشمه - رفسنجان,156176
214503,زرين‌شهر - سفيددشت,155926
363280,مسجدسليمان - ملاثاني,155715
733201,بانه - سردشت (بانه),155537
673505,ابهر - خرمدره کمربندي,155417
153307,تاکستان - خرمدشت,155308
833104,ايلام - بدره,154542
543701,املش - کلان کلايه,154533
853451,پاتاوه - سه‌راهي سميرم,154529
153303,خرمدشت - آوج (سه‌راه رحيم‌آباد - آوج),154343
613106,زاهدان - سه‌راهي دشتک,154071
113802,فشم - ميگون,154033
543751,کلان کلايه - املش,153976
413715,جهرم-قير,153921
184216,کردان - برغان,153859
263952,اردبيل - سرچم (سرچم),153526
414753,دارالميزان - گله دار,153442
113852,ميگون - فشم,153385
363655,اميديه - ماهشهر,153296
363605,ماهشهر - اميديه,152936
413765,قير-جهرم,152935
733852,روانسر - کامياران,152831
773552,دهدز - لردگان,152524
853103,ياسوج - سپيدان,152290
773551,مالخليفه - گوشکي,152195
113651,حسن‌آباد - رباط‌کريم (جاده قديم قم - وهن آباد),152061
333232,بيرجند - خوسف (کمربندي غربي),151757
314303,سبزوار - قوچان (سبزوار - سلطان‌آباد),151454
363701,بهبهان - گچساران (بهبهان - خيرآباد),151082
773558,پاتاوه - قرح,150692
833453,مورموري - آبدانان,150617
213155,علويجه - اصفهان,150609
143119,جمکران - پل جاده کاشان,150585
933452,يزد - بافق (ذوب روي),150489
713703.0,قصرشيرين - گيلانغرب,150473
753802.0,رزن - آوج,150281
363628,آزادراه بندرامام - اهواز (خروجي بندرامام),149085
333553,آرين شهر - بيرجند,148947
713156,کنارگذر شرقي کرمانشاه (اسلام آباد - بيستون),148929
913156.0,سرچم - سه‌راهي خلخال (كجل),148487
363305,انديمشک - دهلران (سه‌راهي دهلران - دشت عباس),148473
713953,تويسرکان - کنگاور,147943
643857,بشاگرد - ميناب,147765
364151,شادگان - دارخوين,147540
813601.0,بروجرد - توره (سه‌راهي بروجرد),147379
315553,مهنه - گناباد (مهنه),147234
573276,انهر - اروميه,147108
713753.0,گيلانغرب - قصرشيرين,147049
773507,لردگان - دهدز (تونل قتح),147006
313856,بجستان - فيض‌آباد (فيض‌آباد),146692
673753,بيجار - خدابنده (خورخوره),146506
574104,سه‌راهي ايواغلي - ماکو (مرگنلر - يولاگلدي),146490
414703,گله دار - دارالميزان,146428
163253,جاده قديم آمل - بابل,146249
453753,مهريز - انار (انار),146244
183169,چالوس - کرج (سد کرج),146202
314701,فردوس - بجستان (بجستان),146179
573851,ماکو - سه‌راهي ايواغلي (قره ضياءالدين - ايواغلي),145941
184255,نظرآباد - اشتهارد,145805
153202,بوئين‌زهرا - ساوه,145683
813305,پلدختر - دره شهر (سراب حمام),145670
913405,جعفرآباد - پارس آباد,145576
613156,سه‌راهي دشتک - زاهدان,145527
453552.0,بم - ايرانشهر (نرمانشير - بزمان),145155
143154,دليجان - سلفچگان (سلفچگان),145102
613286,خاش - زاهدان (خاش) (متناظر توزين),144892
913455,پارس آباد - جعفرآباد,144864
453852,رفسنجان - زرند (داوران),144679
513452.0,محلات - خمين,144596
364101,دارخوين - شادگان,144560
315752,کاشمر - نيشابور (نيشابور),144422
314751,بجستان - فردوس (بجستان),144125
364303,سوسنگرد - هويزه,144096
543234,شاقاجي - امامزاده هاشم,143966
315702,نيشابور - کاشمر (نيشابور),143838
453930,شهربابک - سيرجان (شهربابک) (متناظر توزين),143800
573226,اروميه - انهر,143680
184266,برغان - کردان,143564
813503,ازنا - شازند (ازنا),143543
314151,تايباد - خواف,143527
334752,بجستان - فردوس (برون),143446
873404,آزادراه قم - گرمسار (گرمسار),143044
713204,سه راهي حميل - سرابله,142642
214511,آزادراه زرين‌شهر - نجف‌آباد,142514
453804,زرند - بافق (زرند،محور سي ريز),142309
913106.0,سه‌راهي خلخال - سرچم (كجل),142185
574154,ماکو - سه‌راهي ايواغلي (يولاگلدي - مرگنلر),141900
153139,رمپ پل حسين آباد (ورودي به آزادراه رشت),141799
153123,قزوين - معلم کلايه,141792
363228,کمربندي جنوبي اهواز(جنوب به شرق),141295
453502,ايرانشهر - بم (بزمان - نرمانشير),141289
315503,گناباد - مهنه (مهنه),141004
953402,برازجان - اهرم,140910
513112,کنارگذر شمالي اراک (رفت),140885
673703,خدابنده - بيجار (خورخوره),140771
853265,بهبهان - بهمئي,140439
453980,سيرجان - شهربابک (شهربابک),139878
913551,بران - سه‌راهي سربند,139687
363105,اهواز - بندر امام(جاده قديم),139684
513101,سه راهي خنداب - خنداب,139594
773354.0,زرين شهر - سفيددشت,139201
833201,ايوان - اسلام‌آباد (ايوان - زرنه),139192
453752,رفسنجان - انار,139069
513701,ازنا - شازند (شازند),138940
713302,پاوه - نوسود,138880
933651,سه راهي سورمق - ابرکوه,138589
574111,مرگنلر - پلدشت,138476
773508.0,قرح - پاتاوه,138443
773306,سفيد دشت - شهرکرد,138108
813111,خرم آباد - سپيددشت,138094
513703,توره - بروجرد (سه‌راهي ملاير),137956
573966,محمديار - درگه سنگ (سه راهي محمديار),137935
713106,کنارگذر شرقي کرمانشاه (بيستون - اسلام آباد),137918
913501,سه‌راهي سربند - بران,137837
410247,سورمق - ابرکوه (مرز استان),137473
143162,کهک - سه راه لنگرود,137122
833403,آبدانان - مورموري,136925
513402.0,خمين - محلات,136395
713254,سرابله - سه راهي حميل,136293
153357,خرمدشت - تاکستان,136114
414755,احشام - لامرد,135973
364502,گتوند - سه راه گتوند,135884
813161,سپيددشت - خرم آباد,135847
153173,معلم کلايه - قزوين,135702
613560,زهک-زابل,135601
833701,صالح‌آباد - مهران (گلان),135484
264851,ورزقان - خواجه,135376
853352,بهبهان - دهدشت,135275
853302,دهدشت - بهبهان,135178
363401.0,دهدز - لردگان (دهدز),135083
313170,جاده قديم چناران - مشهد,134962
953452,اهرم - برازجان,134751
263452,کليبر - اهر,134664
933110,يزد - بافق (فهرج),134591
543501,جاده قديم رستم‌آباد - رودبار,134580
613236,زاهدان - خاش (خاش),134481
314154,رشتخوار - خواف,134226
513160,خمين - اراك,134213
410297,ابرکوه - سورمق (مرز استان),134160
453154.0,كرمان جوپار,134100
334902,آرين شهر - قائن,134049
673158,فرودگاه - زنجان (پل سارمساقلو),134021
513454,اليگودرز - خمين,133926
713401,روانسر - پاوه (سه‌راهي بپاپوش),133312
753801,کنگاور - نهاوند,133230
315502,گناباد - قائن (گناباد),133220
364452,سه راهي آغاجاري - رامهرمز,133177
264801,خواجه - ورزقان,133046
313171,آزادراه کنارگذر چناران - باغچه (عوارضي مزرعه نمونه),132749
753851,نهاوند - کنگاور,132585
513404,خمين - اليگودرز,132292
263402,اهر - کليبر,132172
713903,کنگاور - تويسرکان,131822
733751,باشماق - مريوان,131775
214851.0,سامان - تيران (تيران),131584
315552,قائن - گناباد (گناباد),131337
453164,کوهپايه - کرمان,131315
833705,مهران - صالح‌آباد (رضاآباد),131274
713551,قصرشيرين - سرپل ذهاب,131224
143130,سلفچگان - دليجان (مجتمع دلفين),131064
364603,سه راهي لالي - لالي (پل کابلي),130761
673452,اردبيل - سرچم,130656
733657,موچش - دهگلان,130235
643227,جاسک - ميناب (سيريک),130134
933601,ابرکوه - سه راهي سورمق,129985
713451,پاوه - روانسر (سه‌راهي بپاپوش),129085
163203,جاده قديم بابل - آمل,129000
733701,مريوان - باشماق,128453
574358,شاهين دژ - مياندوآب (مياندوآب),128206
773109,هاروني - سورشجان,127887
333408,قاين - حاجي آباد,127666
933118,کمربندي يزد - تفت,127616
454103,شهربابک - جوزم (شهربابک),127502
813109,خرم آباد - بيرانشهر,127446
833751,مهران - صالح‌آباد (گلان),127231
613510,زابل-زهک,127018
334702,فردوس - بجستان (برون),126685
163160,کياسر - ساري (گرماب),126555
364456,ماهشهر - رامشير,126175
215302,تيران - چادگان (سه راهي سد زاينده‌رود),125950
833755,صالح‌آباد - مهران (رضاآباد),125721
873454,آزادراه گرمسار - قم (گرمسار) (متناظر توزين),125682
773557,دهدز - لردگان (تونل فتح),125468
873254,چشمه علي - دامغان,125461
643277,ميناب - جاسک (سيريک),125437
413252.0,ايزدخواست - آباده,125436
574308,مياندوآب - شاهين دژ (مياندوآب),125346
213910,دهاقان - بروجن,125281
513401,خمين - گلپايگان (خمين),125231
364653,لالي - سه راهي لالي (پل کابلي),125104
364406,رامشير - ماهشهر,124952
713352,نوسود - پاوه,124815
573211,اروميه - اشنويه (اروميه),124705
513151,خنداب - سه راهي خنداب,124471
334951,گناباد - قائن (خضري - قائن),124317
363451.0,لردگان - دهدز (دهدز),124206
335653,شوسف - نهبندان,124048
714151,ايوان - اسلام‌آباد (زرنه - سرمست),123793
143151,جاده قديم کاشان - قم (تقاطع آزادراه - سه‌راه لنگرود),123734
573261,اشنويه - اروميه (اروميه),123574
773305,گندمان - بلداجي (بلداجي),123448
813202,الشتر - فيروزآباد,123187
713603,سنقر - کامياران,123143
453553,فهرج - نرمانشير,123052
813355,دره شهر - پلدختر (سراب حمام),122841
713205,کرمانشاه - هلشي,122814
833251,اسلام‌آباد - ايوان (چهارمله - ايوان),122662
413651,ياسوج - اقليد(اقليد),122641
673553,تاکستان - ابهر (ابهر),122604
833306,سه راهي ملکشاهي - بدره,122533
773501,گوشکي - مالخليفه,122269
163110,ساري - کياسر (گرماب),122252
213402,خوانسار - گلپايگان (وانشان),122245
413601,اقليد - ياسوج(اقليد),121737
753852.0,آوج - رزن,121690
164601,چالوس - کرج (چالوس - دوآب),121620
913803,قره آغاج - سه راه لاهرود,121205
773158,تيران - سامان (سامان),121054
335603,نهبندان - شوسف,120960
364552,سه راه گتوند - گتوند,120796
973202,بندر ترکمن - سه راهي يساقي,120780
833260,کرمانشاه(قلاجه) - ايلام,120460
363155,بندر امام - اهواز(جاده قديم),120198
913853,سه راه لاهرود - قره آغاج,120175
853364,ديلم - گچساران,119983
413901,سپيدان - ياسوج (سپيدان),119909
813252,فيروزآباد - الشتر,119895
753157,گلتپه - همدان,119845
414501.0,نيريز - سيرجان (نیریز),119841
513602,ساوه - همدان,119812
